game_id,game_date,game_location,game_stadium,away_abv,away_name,home_abv,home_name,team_id,team_name,visitor_home,player_id,player_code,player_jersey_num,player_name,player_short_name,player_check_name,player_position,GP,GS,defense_tackles_total,defense_tackles_solo,defense_tackles_ast,defense_tfl_solo,defense_tfl_ast,defense_tfl,defense_tfl_YDS,defense_sacks,defense_sack_yds,defense_pbu,rush_att,rush_yds,rush_yds_gain,rush_yds_loss,rush_td,rush_long,pass_comp,pass_att,pass_yds,pass_td,pass_int,pass_long,pass_sacks,pass_sack_yds,kick_xpm,kick_xpa,2PM_pass_att,2PM_pass_made,fumbles_num,fumbles_lost,defense_interceptions_num,defense_interceptions_yds,defense_interceptions_td,defense_interceptions_long,receiving_rec,receiving_yds,receiving_td,receiving_long,punt_att,punt_gross_yds,punt_long,punt_blk,punt_tb,punt_fc,punt_50+,punt_in_20,punt_gross_avg,kickoff_att,kickoff_yds,kickoff_out_of_bounds,kickoff_tb,kick_return_num,kick_return_yds,kick_return_td,kick_return_long,kick_xp%,kick_fgm,kick_fga,kick_fg%,kick_fg_long,kick_fg_blk,punt_return_num,punt_return_yds,punt_return_td,punt_return_long,season,defense_fr,defense_fr_yds,defense_fr_td,defense_fr_long,field_goal_return_num,field_goal_return_yds,field_goal_return_td
sscc2506,2025-06-22 16:25:00,Stuttgart,GAZI-Stadion auf der Waldau,CCE,Cologne Centurions,SRG,Stuttgart Surge,SS,Stuttgart Surge,H,1583752,54,76,L. Maier,L. Maier,L. Maier,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,
sscc2506,2025-06-22 16:25:00,Stuttgart,GAZI-Stadion auf der Waldau,CCE,Cologne Centurions,SRG,Stuttgart Surge,SS,Stuttgart Surge,H,1583757,55,80,P. Eichhorn,P. Eichhorn,P. Eichhorn,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,
sscc2506,2025-06-22 16:25:00,Stuttgart,GAZI-Stadion auf der Waldau,CCE,Cologne Centurions,SRG,Stuttgart Surge,SS,Stuttgart Surge,H,1583758,56,81,J. Pietsch,J. Pietsch,J. Pietsch,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,21.0,0.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,
sscc2506,2025-06-22 16:25:00,Stuttgart,GAZI-Stadion auf der Waldau,CCE,Cologne Centurions,SRG,Stuttgart Surge,SS,Stuttgart Surge,H,1585943,57,85,R. De Amorim Miranda,R. De Amorim Miranda,R. De Amorim Miranda,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,
sscc2506,2025-06-22 16:25:00,Stuttgart,GAZI-Stadion auf der Waldau,CCE,Cologne Centurions,SRG,Stuttgart Surge,SS,Stuttgart Surge,H,1583759,58,90,R. Zistler,R. Zistler,R. Zistler,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,
sscc2506,2025-06-22 16:25:00,Stuttgart,GAZI-Stadion auf der Waldau,CCE,Cologne Centurions,SRG,Stuttgart Surge,SS,Stuttgart Surge,H,1583760,59,91,S. Busch,S. Busch,S. Busch,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,
sscc2506,2025-06-22 16:25:00,Stuttgart,GAZI-Stadion auf der Waldau,CCE,Cologne Centurions,SRG,Stuttgart Surge,SS,Stuttgart Surge,H,1583762,60,92,S. Butsch,S. Butsch,S. Butsch,,1,0,6.0,3.0,3.0,1.0,0.0,1.0,,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,
sscc2506,2025-06-22 16:25:00,Stuttgart,GAZI-Stadion auf der Waldau,CCE,Cologne Centurions,SRG,Stuttgart Surge,SS,Stuttgart Surge,H,1583763,61,94,B. Grube,B. Grube,B. Grube,,1,0,5.0,3.0,2.0,1.0,0.0,1.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,
sscc2506,2025-06-22 16:25:00,Stuttgart,GAZI-Stadion auf der Waldau,CCE,Cologne Centurions,SRG,Stuttgart Surge,SS,Stuttgart Surge,H,1583765,62,97,L. Strathmann,L. Strathmann,L. Strathmann,,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,
pwfe2501,2025-05-17 18:00:00,Wroclaw,Stadion Olimpijski,ENT,Fehervar Enthroners,WPA,Panthers Wroclaw,FE,Fehervar Enthroners,V,1584704,1,0,A. Borkovic,A. Borkovic,A. Borkovic,,0,0,10.0,10.0,0.0,2.0,0.0,2.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,
pwfe2501,2025-05-17 18:00:00,Wroclaw,Stadion Olimpijski,ENT,Fehervar Enthroners,WPA,Panthers Wroclaw,FE,Fehervar Enthroners,V,1584706,2,3,B. Bodnar,B. Bodnar,B. Bodnar,,0,0,4.0,4.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,
pwfe2501,2025-05-17 18:00:00,Wroclaw,Stadion Olimpijski,ENT,Fehervar Enthroners,WPA,Panthers Wroclaw,FE,Fehervar Enthroners,V,1584707,3,4,N. Vuckovic,N. Vuckovic,N. Vuckovic,,0,0,5.0,4.0,1.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,
pwfe2501,2025-05-17 18:00:00,Wroclaw,Stadion Olimpijski,ENT,Fehervar Enthroners,WPA,Panthers Wroclaw,FE,Fehervar Enthroners,V,1584708,4,5,B. Horvath,B. Horvath,B. Horvath,,0,0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,
pwfe2501,2025-05-17 18:00:00,Wroclaw,Stadion Olimpijski,ENT,Fehervar Enthroners,WPA,Panthers Wroclaw,FE,Fehervar Enthroners,V,1584709,5,6,P. Bajalica,P. Bajalica,P. Bajalica,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,50.0,1.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,
pwfe2501,2025-05-17 18:00:00,Wroclaw,Stadion Olimpijski,ENT,Fehervar Enthroners,WPA,Panthers Wroclaw,FE,Fehervar Enthroners,V,1184971,6,7,B. Domann,B. Domann,B. Domann,,0,0,,,,,,,,,,,1.0,5.0,,,0.0,5.0,20.0,41.0,200.0,2.0,1.0,22.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,
pwfe2501,2025-05-17 18:00:00,Wroclaw,Stadion Olimpijski,ENT,Fehervar Enthroners,WPA,Panthers Wroclaw,FE,Fehervar Enthroners,V,1584710,7,8,M. Gyarmati,M. Gyarmati,M. Gyarmati,,0,0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,
pwfe2501,2025-05-17 18:00:00,Wroclaw,Stadion Olimpijski,ENT,Fehervar Enthroners,WPA,Panthers Wroclaw,FE,Fehervar Enthroners,V,1584711,8,9,B. Lazar,B. Lazar,B. Lazar,,0,0,3.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,
pwfe2501,2025-05-17 18:00:00,Wroclaw,Stadion Olimpijski,ENT,Fehervar Enthroners,WPA,Panthers Wroclaw,FE,Fehervar Enthroners,V,867438,9,11,R. Still,R. Still,R. Still,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,53.0,1.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,
pwfe2501,2025-05-17 18:00:00,Wroclaw,Stadion Olimpijski,ENT,Fehervar Enthroners,WPA,Panthers Wroclaw,FE,Fehervar Enthroners,V,1584713,10,12,T. Tihomir,T. Tihomir,T. Tihomir,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,22.0,0.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,
pwfe2501,2025-05-17 18:00:00,Wroclaw,Stadion Olimpijski,ENT,Fehervar Enthroners,WPA,Panthers Wroclaw,FE,Fehervar Enthroners,V,1584714,11,13,M. Czirok,M. Czirok,M. Czirok,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,20.0,0.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,
pwfe2501,2025-05-17 18:00:00,Wroclaw,Stadion Olimpijski,ENT,Fehervar Enthroners,WPA,Panthers Wroclaw,FE,Fehervar Enthroners,V,1584716,12,15,A. Bogdanovic,A. Bogdanovic,A. Bogdanovic,,0,0,,,,,,,,,,,6.0,28.0,,,0.0,15.0,,,,,,,,,,,,,,,,,,,1.0,13.0,0.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,
pwfe2501,2025-05-17 18:00:00,Wroclaw,Stadion Olimpijski,ENT,Fehervar Enthroners,WPA,Panthers Wroclaw,FE,Fehervar Enthroners,V,1584719,13,23,M. Butt,M. Butt,M. Butt,,0,0,3.0,3.0,0.0,2.0,0.0,2.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,
pwfe2501,2025-05-17 18:00:00,Wroclaw,Stadion Olimpijski,ENT,Fehervar Enthroners,WPA,Panthers Wroclaw,FE,Fehervar Enthroners,V,1584721,14,25,M. Jonas,M. Jonas,M. Jonas,,0,0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,
pwfe2501,2025-05-17 18:00:00,Wroclaw,Stadion Olimpijski,ENT,Fehervar Enthroners,WPA,Panthers Wroclaw,FE,Fehervar Enthroners,V,1586691,15,38,J. Key,J. Key,J. Key,,0,0,,,,,,,,,,,7.0,34.0,,,0.0,15.0,,,,,,,,,,,,,,,,,,,1.0,4.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,
pwfe2501,2025-05-17 18:00:00,Wroclaw,Stadion Olimpijski,ENT,Fehervar Enthroners,WPA,Panthers Wroclaw,FE,Fehervar Enthroners,V,1584726,16,43,B. Fodor,B. Fodor,B. Fodor,,0,0,,,,,,,,,,,1.0,-2.0,,,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,
pwfe2501,2025-05-17 18:00:00,Wroclaw,Stadion Olimpijski,ENT,Fehervar Enthroners,WPA,Panthers Wroclaw,FE,Fehervar Enthroners,V,1584728,17,51,J. Zilai,J. Zilai,J. Zilai,,0,0,2.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,
pwfe2501,2025-05-17 18:00:00,Wroclaw,Stadion Olimpijski,ENT,Fehervar Enthroners,WPA,Panthers Wroclaw,FE,Fehervar Enthroners,V,1584729,18,53,M. Nedzelszkij,M. Nedzelszkij,M. Nedzelszkij,,0,0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,
pwfe2501,2025-05-17 18:00:00,Wroclaw,Stadion Olimpijski,ENT,Fehervar Enthroners,WPA,Panthers Wroclaw,FE,Fehervar Enthroners,V,1584730,19,54,D. Pantali,D. Pantali,D. Pantali,,0,0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,
pwfe2501,2025-05-17 18:00:00,Wroclaw,Stadion Olimpijski,ENT,Fehervar Enthroners,WPA,Panthers Wroclaw,FE,Fehervar Enthroners,V,1280820,20,55,M. Crenshaw,M. Crenshaw,M. Crenshaw,,0,0,4.0,3.0,1.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,
pwfe2501,2025-05-17 18:00:00,Wroclaw,Stadion Olimpijski,ENT,Fehervar Enthroners,WPA,Panthers Wroclaw,FE,Fehervar Enthroners,V,1584734,21,64,B. Keri,B. Keri,B. Keri,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,
pwfe2501,2025-05-17 18:00:00,Wroclaw,Stadion Olimpijski,ENT,Fehervar Enthroners,WPA,Panthers Wroclaw,FE,Fehervar Enthroners,V,1584735,22,65,N. Savicic,N. Savicic,N. Savicic,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,
pwfe2501,2025-05-17 18:00:00,Wroclaw,Stadion Olimpijski,ENT,Fehervar Enthroners,WPA,Panthers Wroclaw,FE,Fehervar Enthroners,V,1584736,23,67,A. Laoye,A. Laoye,A. Laoye,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,
pwfe2501,2025-05-17 18:00:00,Wroclaw,Stadion Olimpijski,ENT,Fehervar Enthroners,WPA,Panthers Wroclaw,FE,Fehervar Enthroners,V,1584738,24,72,M. Karoly,M. Karoly,M. Karoly,,0,0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,
pwfe2501,2025-05-17 18:00:00,Wroclaw,Stadion Olimpijski,ENT,Fehervar Enthroners,WPA,Panthers Wroclaw,FE,Fehervar Enthroners,V,1585900,25,78,T. Middleton,T. Middleton,T. Middleton,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,
pwfe2501,2025-05-17 18:00:00,Wroclaw,Stadion Olimpijski,ENT,Fehervar Enthroners,WPA,Panthers Wroclaw,FE,Fehervar Enthroners,V,1584742,26,82,N. Toth,N. Toth,N. Toth,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,25.0,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,
pwfe2501,2025-05-17 18:00:00,Wroclaw,Stadion Olimpijski,ENT,Fehervar Enthroners,WPA,Panthers Wroclaw,FE,Fehervar Enthroners,V,1584743,27,83,F. Chepyzhov,F. Chepyzhov,F. Chepyzhov,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,13.0,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,
pwfe2501,2025-05-17 18:00:00,Wroclaw,Stadion Olimpijski,ENT,Fehervar Enthroners,WPA,Panthers Wroclaw,FE,Fehervar Enthroners,V,1586667,28,95,V. Buffet,V. Buffet,V. Buffet,,0,0,3.0,3.0,0.0,2.0,0.0,2.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,
pwfe2501,2025-05-17 18:00:00,Wroclaw,Stadion Olimpijski,ENT,Fehervar Enthroners,WPA,Panthers Wroclaw,FE,Fehervar Enthroners,V,919647,29,97,M. Badejo,M. Badejo,M. Badejo,,0,0,1.0,1.0,0.0,1.0,0.0,1.0,,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,
pwfe2501,2025-05-17 18:00:00,Wroclaw,Stadion Olimpijski,ENT,Fehervar Enthroners,WPA,Panthers Wroclaw,FE,Fehervar Enthroners,V,1587081,30,98,P. Trembulyak,P. Trembulyak,P. Trembulyak,,0,0,2.0,2.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,
pwfe2501,2025-05-17 18:00:00,Wroclaw,Stadion Olimpijski,ENT,Fehervar Enthroners,WPA,Panthers Wroclaw,PW,Panthers Wroclaw,H,1289336,1,0,D. Irons,D. Irons,D. Irons,,0,0,,,,,,,,,,,7.0,77.0,,,2.0,26.0,12.0,17.0,113.0,3.0,0.0,31.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,
pwfe2501,2025-05-17 18:00:00,Wroclaw,Stadion Olimpijski,ENT,Fehervar Enthroners,WPA,Panthers Wroclaw,PW,Panthers Wroclaw,H,1583526,2,2,H. Ogrodowczyk,H. Ogrodowczyk,H. Ogrodowczyk,,0,0,2.0,2.0,0.0,2.0,0.0,2.0,,2.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,
pwfe2501,2025-05-17 18:00:00,Wroclaw,Stadion Olimpijski,ENT,Fehervar Enthroners,WPA,Panthers Wroclaw,PW,Panthers Wroclaw,H,1386402,3,3,K. Brauns,K. Brauns,K. Brauns,,0,0,4.0,4.0,0.0,2.0,0.0,2.0,,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,
pwfe2501,2025-05-17 18:00:00,Wroclaw,Stadion Olimpijski,ENT,Fehervar Enthroners,WPA,Panthers Wroclaw,PW,Panthers Wroclaw,H,1583528,4,4,J. Scanlan,J. Scanlan,J. Scanlan,,0,0,2.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,
pwfe2501,2025-05-17 18:00:00,Wroclaw,Stadion Olimpijski,ENT,Fehervar Enthroners,WPA,Panthers Wroclaw,PW,Panthers Wroclaw,H,1251336,5,5,D. Burrell,D. Burrell,D. Burrell,,0,0,2.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,
pwfe2501,2025-05-17 18:00:00,Wroclaw,Stadion Olimpijski,ENT,Fehervar Enthroners,WPA,Panthers Wroclaw,PW,Panthers Wroclaw,H,1583531,6,6,M. Hernacki,M. Hernacki,M. Hernacki,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,
pwfe2501,2025-05-17 18:00:00,Wroclaw,Stadion Olimpijski,ENT,Fehervar Enthroners,WPA,Panthers Wroclaw,PW,Panthers Wroclaw,H,1583533,7,7,J. Aldas,J. Aldas,J. Aldas,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,
pwfe2501,2025-05-17 18:00:00,Wroclaw,Stadion Olimpijski,ENT,Fehervar Enthroners,WPA,Panthers Wroclaw,PW,Panthers Wroclaw,H,884265,8,8,D. Stewart Jr.,D. Stewart Jr.,D. Stewart Jr.,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,72.0,2.0,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,
pwfe2501,2025-05-17 18:00:00,Wroclaw,Stadion Olimpijski,ENT,Fehervar Enthroners,WPA,Panthers Wroclaw,PW,Panthers Wroclaw,H,1583534,9,9,M. Illic,M. Illic,M. Illic,,0,0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,
pwfe2501,2025-05-17 18:00:00,Wroclaw,Stadion Olimpijski,ENT,Fehervar Enthroners,WPA,Panthers Wroclaw,PW,Panthers Wroclaw,H,1583535,10,10,M. Krupa,M. Krupa,M. Krupa,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,
pwfe2501,2025-05-17 18:00:00,Wroclaw,Stadion Olimpijski,ENT,Fehervar Enthroners,WPA,Panthers Wroclaw,PW,Panthers Wroclaw,H,1463733,11,11,O. Ottender,O. Ottender,O. Ottender,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,35.0,1.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,
pwfe2501,2025-05-17 18:00:00,Wroclaw,Stadion Olimpijski,ENT,Fehervar Enthroners,WPA,Panthers Wroclaw,PW,Panthers Wroclaw,H,1583637,12,15,T. Zieniewicz,T. Zieniewicz,T. Zieniewicz,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,
pwfe2501,2025-05-17 18:00:00,Wroclaw,Stadion Olimpijski,ENT,Fehervar Enthroners,WPA,Panthers Wroclaw,PW,Panthers Wroclaw,H,1583577,13,18,A. Grodecki,A. Grodecki,A. Grodecki,,0,0,,,,,,,,,,,1.0,-3.0,,,0.0,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,
pwfe2501,2025-05-17 18:00:00,Wroclaw,Stadion Olimpijski,ENT,Fehervar Enthroners,WPA,Panthers Wroclaw,PW,Panthers Wroclaw,H,1583579,14,19,D. Piatkowski,D. Piatkowski,D. Piatkowski,,0,0,4.0,4.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,
pwfe2501,2025-05-17 18:00:00,Wroclaw,Stadion Olimpijski,ENT,Fehervar Enthroners,WPA,Panthers Wroclaw,PW,Panthers Wroclaw,H,1583582,15,20,T. Kempka,T. Kempka,T. Kempka,,0,0,,,,,,,,,,,11.0,48.0,,,0.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,
pwfe2501,2025-05-17 18:00:00,Wroclaw,Stadion Olimpijski,ENT,Fehervar Enthroners,WPA,Panthers Wroclaw,PW,Panthers Wroclaw,H,1583591,16,21,M. Jablonski,M. Jablonski,M. Jablonski,,0,0,2.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,
pwfe2501,2025-05-17 18:00:00,Wroclaw,Stadion Olimpijski,ENT,Fehervar Enthroners,WPA,Panthers Wroclaw,PW,Panthers Wroclaw,H,1583588,17,22,D. Brzozowski,D. Brzozowski,D. Brzozowski,,0,0,,,,,,,,,,,17.0,113.0,,,1.0,20.0,,,,,,,,,,,,,,,,,,,1.0,-2.0,0.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,
pwfe2501,2025-05-17 18:00:00,Wroclaw,Stadion Olimpijski,ENT,Fehervar Enthroners,WPA,Panthers Wroclaw,PW,Panthers Wroclaw,H,1583589,18,25,A. Lary,A. Lary,A. Lary,,0,0,2.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,
pwfe2501,2025-05-17 18:00:00,Wroclaw,Stadion Olimpijski,ENT,Fehervar Enthroners,WPA,Panthers Wroclaw,PW,Panthers Wroclaw,H,1585936,19,26,G. Lary,G. Lary,G. Lary,,0,0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,
pwfe2501,2025-05-17 18:00:00,Wroclaw,Stadion Olimpijski,ENT,Fehervar Enthroners,WPA,Panthers Wroclaw,PW,Panthers Wroclaw,H,1583592,20,29,K. Kotlarz,K. Kotlarz,K. Kotlarz,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,
pwfe2501,2025-05-17 18:00:00,Wroclaw,Stadion Olimpijski,ENT,Fehervar Enthroners,WPA,Panthers Wroclaw,PW,Panthers Wroclaw,H,1583594,21,31,S. Romanowski,S. Romanowski,S. Romanowski,,0,0,4.0,4.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,
pwfe2501,2025-05-17 18:00:00,Wroclaw,Stadion Olimpijski,ENT,Fehervar Enthroners,WPA,Panthers Wroclaw,PW,Panthers Wroclaw,H,1583595,22,32,K. Jazienicki,K. Jazienicki,K. Jazienicki,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,
pwfe2501,2025-05-17 18:00:00,Wroclaw,Stadion Olimpijski,ENT,Fehervar Enthroners,WPA,Panthers Wroclaw,PW,Panthers Wroclaw,H,1583597,23,34,P. Guk,P. Guk,P. Guk,,0,0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025,,,,,,,
