season,game_id,team_id,team_name,loc,opponent_id,opponent_name,player_uni,player_name,player_short_name,player_check_name,player_GP,player_GS,player_pos,pass_comp,pass_att,pass_comp_pct,pass_yds,pass_tds,pass_int,pass_long,pass_ypa,pass_ypc,pass_cfb_qbr,pass_nfl_qbr,pass_sacks,pass_sacked_yds,pass_ny/a,pass_any/a,rush_att,rush_yds,rush_yds_gained,rush_yds_lost,rush_td,rush_long,rush_avg,rec_targets,rec_no,rec_yds,rec_avg,rec_tds,rec_long,rec_catch_pct,fumbles,fumbles_lost,defense_solo_tackles,defense_ast_tackles,defense_total_tackles,defense_solo_tfl,defense_ast_tfl,defense_tfls,defense_tfl_yds,defense_solo_sack,defense_ast_sack,defense_sacks,defense_qb_hits,defense_int,defense_int_yds,defense_int_td,defense_int_long,defense_pbu,defense_ff,defense_fr,defense_fr_yds,defense_fr_tds,defense_fr_long,defense_saf,defense_blkd,punt_no,punt_gross_yds,punt_gross_avg,punt_net_yds,punt_net_avg,punt_tb,punt_blkd,punt_fc,punt_50+,punt_inside_20,punt_long,ko_no,ko_yds,ko_ob,ko_tb,ko_fc_yds,ko_avg,fg_made,fg_att,fg_long,fg_blkd,fg_pct,xp_made,xp_att,xp_blkd,two_pt_pass_made,two_pt_pass_att,two_pt_rush_made,two_pt_rush_att,two_pt_rec_made,two_pt_rec_att,def_two_pt_fum_made,def_two_pt_fum_att,def_two_pt_kick_made,def_two_pt_kick_att,pr_no,pr_yds,pr_td,pr_long,pr_avg,kr_no,kr_yds,kr_td,kr_long,kr_avg,fgr_no,fgr_yds,fgr_td,fgr_long,fgr_avg
2023,HDPW2306,PW,Panthers Wroclaw,H,HD,Hamburg Sea Devils,42,S. Okonta-W.,S. Okonta-W.,",S OKONTA-W",1,1,LB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,4.0,1.0,1.0,1.5,4.0,0.0,1.0,0.5,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,HDPW2306,PW,Panthers Wroclaw,H,HD,Hamburg Sea Devils,52,A. Mati,A. Mati,"MATI,A",1,1,LB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,5.0,0.0,1.0,0.5,1.0,0.0,1.0,0.5,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,HDPW2306,PW,Panthers Wroclaw,H,HD,Hamburg Sea Devils,56,M. Taylor Jr.,M. Taylor Jr.,",M TAYLOR JR",1,1,LB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,5.0,2.0,0.0,2.0,10.0,1.0,0.0,1.0,,0.0,0.0,,,1.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,HDPW2306,PW,Panthers Wroclaw,H,HD,Hamburg Sea Devils,94,B. Grube,B. Grube,"GRUBE,B",1,1,DL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,4.0,0.0,1.0,0.5,3.0,0.0,1.0,0.5,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,HDPW2306,PW,Panthers Wroclaw,H,HD,Hamburg Sea Devils,95,E. Yeboah,E. Yeboah,"YEBOAH,E",1,1,DL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,4.0,7.0,1.0,2.0,2.0,6.0,0.0,2.0,1.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,HDPW2306,PW,Panthers Wroclaw,H,HD,Hamburg Sea Devils,96,E. De Souza,E. De Souza,"SOUZA,E DE",1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,2.0,0.0,1.0,0.5,3.0,0.0,1.0,0.5,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,HDPW2306,PW,Panthers Wroclaw,H,HD,Hamburg Sea Devils,98,H. Awuah,H. Awuah,"AWUAH,H",1,1,DL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,1.0,1.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,HDPW2306,PW,Panthers Wroclaw,H,HD,Hamburg Sea Devils,99,N. Imasuen,N. Imasuen,"IMASUEN,N",1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,2.0,0.0,1.0,0.5,3.0,0.0,1.0,0.5,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,HDRF2302,RF,Rhein Fire,A,HD,Hamburg Sea Devils,2,O. Williams,O. Williams,"WILLIAMS,O",1,1,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,80.0,1.0,80.0,0.0,1.0,1.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,58.0,0.0,40.0,,,,,,
2023,HDRF2302,RF,Rhein Fire,A,HD,Hamburg Sea Devils,4,J. Seibel,J. Seibel,"SEIBEL,J",1,1,CB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,HDRF2302,RF,Rhein Fire,A,HD,Hamburg Sea Devils,5,B. Barnes,B. Barnes,"BARNES,B",1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,HDRF2302,RF,Rhein Fire,A,HD,Hamburg Sea Devils,7,T. Janssen,T. Janssen,"JANSSEN,T",1,1,CB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,HDRF2302,RF,Rhein Fire,A,HD,Hamburg Sea Devils,11,A. Fernandez,A. Fernandez,"FERNANDEZ,A",1,1,OLB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,HDRF2302,RF,Rhein Fire,A,HD,Hamburg Sea Devils,21,R. Hanssen,R. Hanssen,"HANSSEN,R",1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,HDRF2302,RF,Rhein Fire,A,HD,Hamburg Sea Devils,22,T. Morrison,T. Morrison,"MORRISON,T",1,1,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,4.0,9.0,1.0,1.0,1.5,1.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,HDRF2302,RF,Rhein Fire,A,HD,Hamburg Sea Devils,25,L. Meyer,L. Meyer,"MEYER,L",1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,HDRF2302,RF,Rhein Fire,A,HD,Hamburg Sea Devils,27,M. Richter,M. Richter,"RICHTER,M",1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,HDRF2302,RF,Rhein Fire,A,HD,Hamburg Sea Devils,31,F. Simon,F. Simon,"SIMON,F",1,1,ILB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,4.0,10.0,2.0,0.0,2.0,5.0,1.0,0.0,1.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,HDRF2302,RF,Rhein Fire,A,HD,Hamburg Sea Devils,44,M. Kensy,M. Kensy,"KENSY,M",1,1,ILB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,HDRF2302,RF,Rhein Fire,A,HD,Hamburg Sea Devils,45,M. Pinter,M. Pinter,"PINTER,M",1,1,OLB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,5.0,7.0,1.0,1.0,1.5,2.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,HDRF2302,RF,Rhein Fire,A,HD,Hamburg Sea Devils,54,M. Schmidt,M. Schmidt,"SCHMIDT,M",1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,HDRF2302,RF,Rhein Fire,A,HD,Hamburg Sea Devils,76,J. Peppler,J. Peppler,"PEPPLER,J",1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,HDRF2302,RF,Rhein Fire,A,HD,Hamburg Sea Devils,77,S. Breidenbach,S. Breidenbach,"BREIDENBACH,S",1,1,LT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,HDRF2302,RF,Rhein Fire,A,HD,Hamburg Sea Devils,89,J. Neugebauer,J. Neugebauer,"NEUGEBAUER,J",1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,HDRF2302,RF,Rhein Fire,A,HD,Hamburg Sea Devils,96,S. Kargel,S. Kargel,"KARGEL,S",1,1,DT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,HDRF2302,RF,Rhein Fire,A,HD,Hamburg Sea Devils,97,J. Chikere,J. Chikere,"CHIKERE,J",1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,HDRF2302,RF,Rhein Fire,H,HD,Hamburg Sea Devils,3,M. Wright Jr,M. Wright Jr,"JR,M WRIGHT",1,1,LB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,6.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,HDRF2302,RF,Rhein Fire,H,HD,Hamburg Sea Devils,6,R. Lachmann,R. Lachmann,"LACHMANN,R",1,1,LB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,HDRF2302,RF,Rhein Fire,H,HD,Hamburg Sea Devils,7,V. Omorodion,V. Omorodion,"OMORODION,V",1,1,CB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,39.0,0.0,39.0,0.0,0.0,0.0,0.0,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,HDRF2302,RF,Rhein Fire,H,HD,Hamburg Sea Devils,9,J. Bombek,J. Bombek,"BOMBEK,J",1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,1.0,0.0,1.0,7.0,1.0,0.0,1.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,HDRF2302,RF,Rhein Fire,H,HD,Hamburg Sea Devils,15,K. Fortes,K. Fortes,"FORTES,K",1,1,CB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,HDRF2302,RF,Rhein Fire,H,HD,Hamburg Sea Devils,21,D. Harris,D. Harris,"HARRIS,D",1,1,CB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,-3.0,0.0,0.0,2.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,1.0,13.0,0.0,13.0,,,,,,
2023,HDRF2302,RF,Rhein Fire,H,HD,Hamburg Sea Devils,28,B. Maruschke,B. Maruschke,"MARUSCHKE,B",1,1,CB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,1.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,HDRF2302,RF,Rhein Fire,H,HD,Hamburg Sea Devils,40,M. Spiegel,M. Spiegel,"SPIEGEL,M",1,1,LB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,5.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,HDRF2302,RF,Rhein Fire,H,HD,Hamburg Sea Devils,51,G. De Guzman,G. De Guzman,"GUZMAN,G DE",1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,HDRF2302,RF,Rhein Fire,H,HD,Hamburg Sea Devils,52,A. Mati,A. Mati,"MATI,A",1,1,LB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,1.0,0.0,1.0,6.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,HDRF2302,RF,Rhein Fire,H,HD,Hamburg Sea Devils,53,J.-N. Makoben,J.-N. Makoben,"MAKOBEN,J-N",1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,HDRF2302,RF,Rhein Fire,H,HD,Hamburg Sea Devils,94,B. Grube,B. Grube,"GRUBE,B",1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,HDRF2302,RF,Rhein Fire,H,HD,Hamburg Sea Devils,95,E. Yeboah,E. Yeboah,"YEBOAH,E",1,1,DL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,1.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,HDRF2302,RF,Rhein Fire,H,HD,Hamburg Sea Devils,96,E. De Souza,E. De Souza,"SOUZA,E DE",1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,HDRF2302,RF,Rhein Fire,H,HD,Hamburg Sea Devils,98,H. Awuah,H. Awuah,"AWUAH,H",1,1,DL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,HDRF2302,RF,Rhein Fire,H,HD,Hamburg Sea Devils,99,N. Imasuen,N. Imasuen,"IMASUEN,N",1,1,DL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,HGBD2306,BD,Barcelona Dragons,A,HG,Helvetic Guards,1,A. Posito,A. Posito,"POSITO,A",1,1,LB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,3.0,12.0,0.0,2.0,1.0,6.0,0.0,2.0,1.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,HGBD2306,BD,Barcelona Dragons,A,HG,Helvetic Guards,3,B. Colomé,B. Colomé,"COLOMé,B",1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,HGBD2306,BD,Barcelona Dragons,A,HG,Helvetic Guards,8,L. Glenna,L. Glenna,"GLENNA,L",1,1,FS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,43.0,0.0,43.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,HGBD2306,BD,Barcelona Dragons,A,HG,Helvetic Guards,10,C. Brugnani,C. Brugnani,"BRUGNANI,C",1,1,LB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,4.0,0.0,1.0,0.5,1.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,HGBD2306,BD,Barcelona Dragons,A,HG,Helvetic Guards,20,L. Masero,L. Masero,"MASERO,L",1,1,CB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,1.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,HGBD2306,BD,Barcelona Dragons,A,HG,Helvetic Guards,22,L. Frecha,L. Frecha,"FRECHA,L",1,1,SS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,1.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,HGBD2306,BD,Barcelona Dragons,A,HG,Helvetic Guards,23,J. Brugnani,J. Brugnani,"BRUGNANI,J",1,1,CB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,2.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,HGBD2306,BD,Barcelona Dragons,A,HG,Helvetic Guards,42,D. Slade,D. Slade,"SLADE,D",1,1,DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,3.0,0.0,1.0,0.5,2.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,1.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,HGBD2306,BD,Barcelona Dragons,A,HG,Helvetic Guards,43,V. Albarracín,V. Albarracín,"ALBARRACíN,V",1,1,LB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,4.0,1.0,0.0,1.0,10.0,1.0,0.0,1.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,HGBD2306,BD,Barcelona Dragons,A,HG,Helvetic Guards,45,D. Irles,D. Irles,"IRLES,D",1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.0,1.0,0.5,2.0,0.0,1.0,0.5,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,HGBD2306,BD,Barcelona Dragons,A,HG,Helvetic Guards,73,S. Bowen,S. Bowen,"BOWEN,S",1,1,DT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,HGBD2306,BD,Barcelona Dragons,A,HG,Helvetic Guards,92,M. Ka,M. Ka,"KA,M",1,1,DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,HGBD2306,BD,Barcelona Dragons,A,HG,Helvetic Guards,95,A. Pinheiro,A. Pinheiro,"PINHEIRO,A",1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,HGBD2306,BD,Barcelona Dragons,A,HG,Helvetic Guards,98,D. Franco,D. Franco,"FRANCO,D",1,1,DT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,5.0,1.0,1.0,1.5,9.0,0.0,1.0,0.5,,0.0,0.0,,,0.0,1.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,HGBD2306,BD,Barcelona Dragons,H,HG,Helvetic Guards,1,M. Beard,M. Beard,"BEARD,M",1,1,CB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,44.0,0.0,25.0,1.0,0.0,0.0,0.0,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
