season,game_id,team_id,team_name,loc,opponent_id,opponent_name,player_uni,player_name,player_short_name,player_check_name,player_GP,player_GS,player_pos
2023,FEBT2301,BT,Berlin Thunder,A,FE,Fehervar Enthroners,25,M. Teuchert,M. Teuchert,"TEUCHERT,M",1,0,
2023,FEBT2301,BT,Berlin Thunder,A,FE,Fehervar Enthroners,26,J. Schenderlein,J. Schenderlein,"SCHENDERLEIN,J",1,0,
2023,FEBT2301,BT,Berlin Thunder,A,FE,Fehervar Enthroners,30,A. Spillum,A. Spillum,"SPILLUM,A",1,1,FS
2023,FEBT2301,BT,Berlin Thunder,A,FE,Fehervar Enthroners,32,V. Lempinen,V. Lempinen,"LEMPINEN,V",1,1,FS
2023,FEBT2301,BT,Berlin Thunder,A,FE,Fehervar Enthroners,37,37,,,1,0,
2023,FEBT2301,BT,Berlin Thunder,A,FE,Fehervar Enthroners,44,R. Baunacke,R. Baunacke,"BAUNACKE,R",1,1,DE
2023,FEBT2301,BT,Berlin Thunder,A,FE,Fehervar Enthroners,45,K. Kitchens,K. Kitchens,"KITCHENS,K",1,1,DE
2023,FEBT2301,BT,Berlin Thunder,A,FE,Fehervar Enthroners,84,M. Rothenburg,M. Rothenburg,"ROTHENBURG,M",1,0,
2023,FEBT2301,BT,Berlin Thunder,A,FE,Fehervar Enthroners,88,G. Behling-Lang,G. Behling-Lang,"BEHLING-LANG,G",1,0,
2023,FEBT2301,BT,Berlin Thunder,A,FE,Fehervar Enthroners,90,B. Baierl,B. Baierl,"BAIERL,B",1,1,DT
2023,FEBT2301,BT,Berlin Thunder,A,FE,Fehervar Enthroners,99,A. Gr. Kleimann,A. Gr. Kleimann,"KLEIMANN,A GR",1,0,
2023,FEBT2301,BT,Berlin Thunder,A,FE,Fehervar Enthroners,TM,Team,Team,TEAM,1,0,
2023,FEFG2302,FG,Frankfurt Galaxy,A,FE,Fehervar Enthroners,1,R. Rimmler,R. Rimmler,"RIMMLER,R",1,0,
2023,FEFG2302,FG,Frankfurt Galaxy,A,FE,Fehervar Enthroners,3,B. Robins,B. Robins,"ROBINS,B",1,1,CB
2023,FEFG2302,FG,Frankfurt Galaxy,A,FE,Fehervar Enthroners,5,J. Liggins,J. Liggins,"LIGGINS,J",1,1,CB
2023,FEFG2302,FG,Frankfurt Galaxy,A,FE,Fehervar Enthroners,6,L. Hedrich,L. Hedrich,"HEDRICH,L",1,1,QB
2023,FEFG2302,FG,Frankfurt Galaxy,A,FE,Fehervar Enthroners,9,M. Patterson,M. Patterson,"PATTERSON,M",1,0,
2023,FEFG2302,FG,Frankfurt Galaxy,A,FE,Fehervar Enthroners,11,No. Schumm,No. Schumm,"SCHUMM,NO",1,0,
2023,FEFG2302,FG,Frankfurt Galaxy,A,FE,Fehervar Enthroners,15,15,,,1,0,
2023,FEFG2302,FG,Frankfurt Galaxy,A,FE,Fehervar Enthroners,16,N. Schumm,N. Schumm,"SCHUMM,N",1,0,
2023,FEFG2302,FG,Frankfurt Galaxy,A,FE,Fehervar Enthroners,17,R. Horn,R. Horn,"HORN,R",1,1,WR
2023,FEFG2302,FG,Frankfurt Galaxy,A,FE,Fehervar Enthroners,19,N. Strahmann,N. Strahmann,"STRAHMANN,N",1,1,WR
2023,FEFG2302,FG,Frankfurt Galaxy,A,FE,Fehervar Enthroners,20,N. Kaufmann,N. Kaufmann,"KAUFMANN,N",1,0,
2023,FEFG2302,FG,Frankfurt Galaxy,A,FE,Fehervar Enthroners,21,J. Wenzel,J. Wenzel,"WENZEL,J",1,0,
2023,FEFG2302,FG,Frankfurt Galaxy,A,FE,Fehervar Enthroners,24,K. Ben El Ghali,K. Ben El Ghali,"GHALI,K BEN EL",1,0,
2023,FEFG2302,FG,Frankfurt Galaxy,A,FE,Fehervar Enthroners,27,T. Fischbach,T. Fischbach,"FISCHBACH,T",1,1,RB
2023,FEFG2302,FG,Frankfurt Galaxy,A,FE,Fehervar Enthroners,28,C. Schmitt,C. Schmitt,"SCHMITT,C",1,0,
2023,FEFG2302,FG,Frankfurt Galaxy,A,FE,Fehervar Enthroners,30,F. Reuter,F. Reuter,"REUTER,F",1,1,SS
2023,FEFG2302,FG,Frankfurt Galaxy,A,FE,Fehervar Enthroners,33,V. Bujalla,V. Bujalla,"BUJALLA,V",1,0,
2023,FEFG2302,FG,Frankfurt Galaxy,A,FE,Fehervar Enthroners,35,M. Schlabitz,M. Schlabitz,"SCHLABITZ,M",1,1,SS
2023,FEFG2302,FG,Frankfurt Galaxy,A,FE,Fehervar Enthroners,38,S. Brand,S. Brand,"BRAND,S",1,0,
2023,FEFG2302,FG,Frankfurt Galaxy,A,FE,Fehervar Enthroners,41,S. Gauthier,S. Gauthier,"GAUTHIER,S",1,1,LB
2023,FEFG2302,FG,Frankfurt Galaxy,A,FE,Fehervar Enthroners,44,L. Helm,L. Helm,"HELM,L",1,0,
2023,FEFG2302,FG,Frankfurt Galaxy,A,FE,Fehervar Enthroners,45,S. Gabriel,S. Gabriel,"GABRIEL,S",1,0,
2023,FEFG2302,FG,Frankfurt Galaxy,A,FE,Fehervar Enthroners,50,Dav. Miletic,Dav. Miletic,"MILETIC,DAV",1,1,LB
2023,FEFG2302,FG,Frankfurt Galaxy,A,FE,Fehervar Enthroners,51,J. Mackeben,J. Mackeben,"MACKEBEN,J",1,0,
2023,FEFG2302,FG,Frankfurt Galaxy,A,FE,Fehervar Enthroners,52,W. Nasri,W. Nasri,"NASRI,W",1,1,LB
2023,FEFG2302,FG,Frankfurt Galaxy,A,FE,Fehervar Enthroners,54,K. Brauns,K. Brauns,"BRAUNS,K",1,1,DT
2023,FEFG2302,FG,Frankfurt Galaxy,A,FE,Fehervar Enthroners,55,T. Le Minh,T. Le Minh,"MINH,T LE",1,1,DT
2023,FEFG2302,FG,Frankfurt Galaxy,A,FE,Fehervar Enthroners,56,S. Silva Gomez,S. Silva Gomez,"GOMEZ,S SILVA",1,1,LB
2023,FEFG2302,FG,Frankfurt Galaxy,A,FE,Fehervar Enthroners,58,A. Williams,A. Williams,"WILLIAMS,A",1,0,
2023,FEFG2302,FG,Frankfurt Galaxy,A,FE,Fehervar Enthroners,61,L. Hampel,L. Hampel,"HAMPEL,L",1,1,OG
2023,FEFG2302,FG,Frankfurt Galaxy,A,FE,Fehervar Enthroners,70,Dan. Miletic,Dan. Miletic,"MILETIC,DAN",1,0,
2023,FEFG2302,FG,Frankfurt Galaxy,A,FE,Fehervar Enthroners,71,F. Atunlese,F. Atunlese,"ATUNLESE,F",1,1,OG
2023,FEFG2302,FG,Frankfurt Galaxy,A,FE,Fehervar Enthroners,72,M. Bencek,M. Bencek,"BENCEK,M",1,1,OT
2023,FEFG2302,FG,Frankfurt Galaxy,A,FE,Fehervar Enthroners,76,N. Hampel,N. Hampel,"HAMPEL,N",1,1,OG
2023,FEFG2302,FG,Frankfurt Galaxy,A,FE,Fehervar Enthroners,78,T. Hirsch,T. Hirsch,"HIRSCH,T",1,0,
2023,FEFG2302,FG,Frankfurt Galaxy,A,FE,Fehervar Enthroners,82,H. Schwarz,H. Schwarz,"SCHWARZ,H",1,0,
2023,FEFG2302,FG,Frankfurt Galaxy,A,FE,Fehervar Enthroners,83,Z. Bendjabou,Z. Bendjabou,"BENDJABOU,Z",1,0,
2023,FEFG2302,FG,Frankfurt Galaxy,A,FE,Fehervar Enthroners,86,L. Regler,L. Regler,"REGLER,L",1,1,WR
2023,FEFG2302,FG,Frankfurt Galaxy,A,FE,Fehervar Enthroners,87,K. Mwamba,K. Mwamba,"MWAMBA,K",1,1,TE
2023,FEFG2302,FG,Frankfurt Galaxy,A,FE,Fehervar Enthroners,90,M. A. Hor,M. A. Hor,"HOR,M A",1,1,DT
2023,FEFG2302,FG,Frankfurt Galaxy,A,FE,Fehervar Enthroners,92,F. Mousel,F. Mousel,"MOUSEL,F",1,0,
2023,FEFG2302,FG,Frankfurt Galaxy,A,FE,Fehervar Enthroners,95,D. Bartmann,D. Bartmann,"BARTMANN,D",1,0,
2023,FEFG2302,FG,Frankfurt Galaxy,A,FE,Fehervar Enthroners,96,T. Gaye,T. Gaye,"GAYE,T",1,0,
2023,FEFG2302,FG,Frankfurt Galaxy,A,FE,Fehervar Enthroners,97,S. Rieger,S. Rieger,"RIEGER,S",1,0,
2023,FEFG2302,FG,Frankfurt Galaxy,A,FE,Fehervar Enthroners,98,K. Giede,K. Giede,"GIEDE,K",1,0,
2023,FEFG2302,FG,Frankfurt Galaxy,A,FE,Fehervar Enthroners,99,K. Maier,K. Maier,"MAIER,K",1,1,DE
2023,FEFG2302,FG,Frankfurt Galaxy,A,FE,Fehervar Enthroners,1,R. Rimmler,R. Rimmler,"RIMMLER,R",1,0,
2023,FEFG2302,FG,Frankfurt Galaxy,A,FE,Fehervar Enthroners,3,B. Robins,B. Robins,"ROBINS,B",1,1,CB
2023,FEFG2302,FG,Frankfurt Galaxy,A,FE,Fehervar Enthroners,5,J. Liggins,J. Liggins,"LIGGINS,J",1,1,CB
2023,FEFG2302,FG,Frankfurt Galaxy,A,FE,Fehervar Enthroners,6,L. Hedrich,L. Hedrich,"HEDRICH,L",1,1,QB
2023,FEFG2302,FG,Frankfurt Galaxy,A,FE,Fehervar Enthroners,9,M. Patterson,M. Patterson,"PATTERSON,M",1,0,
2023,FEFG2302,FG,Frankfurt Galaxy,A,FE,Fehervar Enthroners,11,No. Schumm,No. Schumm,"SCHUMM,NO",1,0,
2023,FEFG2302,FG,Frankfurt Galaxy,A,FE,Fehervar Enthroners,15,15,,,1,0,
2023,FEFG2302,FG,Frankfurt Galaxy,A,FE,Fehervar Enthroners,16,N. Schumm,N. Schumm,"SCHUMM,N",1,0,
2023,FEFG2302,FG,Frankfurt Galaxy,A,FE,Fehervar Enthroners,17,R. Horn,R. Horn,"HORN,R",1,1,WR
2023,FEFG2302,FG,Frankfurt Galaxy,A,FE,Fehervar Enthroners,19,N. Strahmann,N. Strahmann,"STRAHMANN,N",1,1,WR
2023,FEFG2302,FG,Frankfurt Galaxy,A,FE,Fehervar Enthroners,20,N. Kaufmann,N. Kaufmann,"KAUFMANN,N",1,0,
2023,FEFG2302,FG,Frankfurt Galaxy,A,FE,Fehervar Enthroners,21,J. Wenzel,J. Wenzel,"WENZEL,J",1,0,
2023,FEFG2302,FG,Frankfurt Galaxy,A,FE,Fehervar Enthroners,24,K. Ben El Ghali,K. Ben El Ghali,"GHALI,K BEN EL",1,0,
2023,FEFG2302,FG,Frankfurt Galaxy,A,FE,Fehervar Enthroners,27,T. Fischbach,T. Fischbach,"FISCHBACH,T",1,1,RB
2023,FEFG2302,FG,Frankfurt Galaxy,A,FE,Fehervar Enthroners,28,C. Schmitt,C. Schmitt,"SCHMITT,C",1,0,
2023,FEFG2302,FG,Frankfurt Galaxy,A,FE,Fehervar Enthroners,30,F. Reuter,F. Reuter,"REUTER,F",1,1,SS
2023,FEFG2302,FG,Frankfurt Galaxy,A,FE,Fehervar Enthroners,33,V. Bujalla,V. Bujalla,"BUJALLA,V",1,0,
2023,FEFG2302,FG,Frankfurt Galaxy,A,FE,Fehervar Enthroners,35,M. Schlabitz,M. Schlabitz,"SCHLABITZ,M",1,1,SS
2023,FEFG2302,FG,Frankfurt Galaxy,A,FE,Fehervar Enthroners,38,S. Brand,S. Brand,"BRAND,S",1,0,
2023,FEFG2302,FG,Frankfurt Galaxy,A,FE,Fehervar Enthroners,41,S. Gauthier,S. Gauthier,"GAUTHIER,S",1,1,LB
2023,FEFG2302,FG,Frankfurt Galaxy,A,FE,Fehervar Enthroners,44,L. Helm,L. Helm,"HELM,L",1,0,
2023,FEFG2302,FG,Frankfurt Galaxy,A,FE,Fehervar Enthroners,45,S. Gabriel,S. Gabriel,"GABRIEL,S",1,0,
2023,FEFG2302,FG,Frankfurt Galaxy,A,FE,Fehervar Enthroners,50,Dav. Miletic,Dav. Miletic,"MILETIC,DAV",1,1,LB
2023,FEFG2302,FG,Frankfurt Galaxy,A,FE,Fehervar Enthroners,51,J. Mackeben,J. Mackeben,"MACKEBEN,J",1,0,
2023,FEFG2302,FG,Frankfurt Galaxy,A,FE,Fehervar Enthroners,52,W. Nasri,W. Nasri,"NASRI,W",1,1,LB
2023,FEFG2302,FG,Frankfurt Galaxy,A,FE,Fehervar Enthroners,54,K. Brauns,K. Brauns,"BRAUNS,K",1,1,DT
2023,FEFG2302,FG,Frankfurt Galaxy,A,FE,Fehervar Enthroners,55,T. Le Minh,T. Le Minh,"MINH,T LE",1,1,DT
2023,FEFG2302,FG,Frankfurt Galaxy,A,FE,Fehervar Enthroners,56,S. Silva Gomez,S. Silva Gomez,"GOMEZ,S SILVA",1,1,LB
2023,FEFG2302,FG,Frankfurt Galaxy,A,FE,Fehervar Enthroners,58,A. Williams,A. Williams,"WILLIAMS,A",1,0,
2023,FEFG2302,FG,Frankfurt Galaxy,A,FE,Fehervar Enthroners,61,L. Hampel,L. Hampel,"HAMPEL,L",1,1,OG
2023,FEFG2302,FG,Frankfurt Galaxy,A,FE,Fehervar Enthroners,70,Dan. Miletic,Dan. Miletic,"MILETIC,DAN",1,0,
2023,FEFG2302,FG,Frankfurt Galaxy,A,FE,Fehervar Enthroners,71,F. Atunlese,F. Atunlese,"ATUNLESE,F",1,1,OG
2023,FEFG2302,FG,Frankfurt Galaxy,A,FE,Fehervar Enthroners,72,M. Bencek,M. Bencek,"BENCEK,M",1,1,OT
2023,FEFG2302,FG,Frankfurt Galaxy,A,FE,Fehervar Enthroners,76,N. Hampel,N. Hampel,"HAMPEL,N",1,1,OG
2023,FEFG2302,FG,Frankfurt Galaxy,A,FE,Fehervar Enthroners,78,T. Hirsch,T. Hirsch,"HIRSCH,T",1,0,
2023,FEFG2302,FG,Frankfurt Galaxy,A,FE,Fehervar Enthroners,82,H. Schwarz,H. Schwarz,"SCHWARZ,H",1,0,
2023,FEFG2302,FG,Frankfurt Galaxy,A,FE,Fehervar Enthroners,83,Z. Bendjabou,Z. Bendjabou,"BENDJABOU,Z",1,0,
2023,FEFG2302,FG,Frankfurt Galaxy,A,FE,Fehervar Enthroners,86,L. Regler,L. Regler,"REGLER,L",1,1,WR
2023,FEFG2302,FG,Frankfurt Galaxy,A,FE,Fehervar Enthroners,87,K. Mwamba,K. Mwamba,"MWAMBA,K",1,1,TE
2023,FEFG2302,FG,Frankfurt Galaxy,A,FE,Fehervar Enthroners,90,M. A. Hor,M. A. Hor,"HOR,M A",1,1,DT
2023,FEFG2302,FG,Frankfurt Galaxy,A,FE,Fehervar Enthroners,92,F. Mousel,F. Mousel,"MOUSEL,F",1,0,
2023,FEFG2302,FG,Frankfurt Galaxy,A,FE,Fehervar Enthroners,95,D. Bartmann,D. Bartmann,"BARTMANN,D",1,0,
2023,FEFG2302,FG,Frankfurt Galaxy,A,FE,Fehervar Enthroners,96,T. Gaye,T. Gaye,"GAYE,T",1,0,
2023,FEFG2302,FG,Frankfurt Galaxy,A,FE,Fehervar Enthroners,97,S. Rieger,S. Rieger,"RIEGER,S",1,0,
2023,FEFG2302,FG,Frankfurt Galaxy,A,FE,Fehervar Enthroners,98,K. Giede,K. Giede,"GIEDE,K",1,0,
2023,FEFG2302,FG,Frankfurt Galaxy,A,FE,Fehervar Enthroners,99,K. Maier,K. Maier,"MAIER,K",1,1,DE
2023,HDRF2302,RF,Rhein Fire,A,HD,Hamburg Sea Devils,1,A. Mahoungou,A. Mahoungou,"MAHOUNGOU,A",1,1,WR
2023,HDRF2302,RF,Rhein Fire,A,HD,Hamburg Sea Devils,2,O. Williams,O. Williams,"WILLIAMS,O",1,1,S
2023,HDRF2302,RF,Rhein Fire,A,HD,Hamburg Sea Devils,4,J. Seibel,J. Seibel,"SEIBEL,J",1,1,CB
2023,HDRF2302,RF,Rhein Fire,A,HD,Hamburg Sea Devils,5,B. Barnes,B. Barnes,"BARNES,B",1,0,
2023,HDRF2302,RF,Rhein Fire,A,HD,Hamburg Sea Devils,6,S. Kendus,S. Kendus,"KENDUS,S",1,0,
2023,HDRF2302,RF,Rhein Fire,A,HD,Hamburg Sea Devils,7,T. Janssen,T. Janssen,"JANSSEN,T",1,1,CB
2023,HDRF2302,RF,Rhein Fire,A,HD,Hamburg Sea Devils,8,J. Schlesinger,J. Schlesinger,"SCHLESINGER,J",1,0,
2023,HDRF2302,RF,Rhein Fire,A,HD,Hamburg Sea Devils,11,A. Fernandez,A. Fernandez,"FERNANDEZ,A",1,1,OLB
2023,HDRF2302,RF,Rhein Fire,A,HD,Hamburg Sea Devils,12,R. Dagdelen,R. Dagdelen,"DAGDELEN,R",1,0,
2023,HDRF2302,RF,Rhein Fire,A,HD,Hamburg Sea Devils,18,J. Clark,J. Clark,"CLARK,J",1,1,QB
2023,HDRF2302,RF,Rhein Fire,A,HD,Hamburg Sea Devils,21,R. Hanssen,R. Hanssen,"HANSSEN,R",1,0,
2023,HDRF2302,RF,Rhein Fire,A,HD,Hamburg Sea Devils,22,T. Morrison,T. Morrison,"MORRISON,T",1,1,S
2023,HDRF2302,RF,Rhein Fire,A,HD,Hamburg Sea Devils,23,D. Rennich,D. Rennich,"RENNICH,D",1,1,RB
2023,HDRF2302,RF,Rhein Fire,A,HD,Hamburg Sea Devils,25,L. Meyer,L. Meyer,"MEYER,L",1,0,
2023,HDRF2302,RF,Rhein Fire,A,HD,Hamburg Sea Devils,27,M. Richter,M. Richter,"RICHTER,M",1,0,
2023,HDRF2302,RF,Rhein Fire,A,HD,Hamburg Sea Devils,31,F. Simon,F. Simon,"SIMON,F",1,1,ILB
2023,HDRF2302,RF,Rhein Fire,A,HD,Hamburg Sea Devils,33,S. van Santen,S. van Santen,"SANTEN,S VAN",1,0,
2023,HDRF2302,RF,Rhein Fire,A,HD,Hamburg Sea Devils,43,P. Poetsch,P. Poetsch,"POETSCH,P",1,1,FB
2023,HDRF2302,RF,Rhein Fire,A,HD,Hamburg Sea Devils,44,M. Kensy,M. Kensy,"KENSY,M",1,1,ILB
2023,HDRF2302,RF,Rhein Fire,A,HD,Hamburg Sea Devils,45,M. Pinter,M. Pinter,"PINTER,M",1,1,OLB
2023,HDRF2302,RF,Rhein Fire,A,HD,Hamburg Sea Devils,54,M. Schmidt,M. Schmidt,"SCHMIDT,M",1,0,
2023,HDRF2302,RF,Rhein Fire,A,HD,Hamburg Sea Devils,76,J. Peppler,J. Peppler,"PEPPLER,J",1,0,
2023,HDRF2302,RF,Rhein Fire,A,HD,Hamburg Sea Devils,77,S. Breidenbach,S. Breidenbach,"BREIDENBACH,S",1,1,LT
2023,HDRF2302,RF,Rhein Fire,A,HD,Hamburg Sea Devils,86,N. Robitaille,N. Robitaille,"ROBITAILLE,N",1,1,WR
2023,HDRF2302,RF,Rhein Fire,A,HD,Hamburg Sea Devils,87,F. Eichhorn,F. Eichhorn,"EICHHORN,F",1,1,TE
2023,HDRF2302,RF,Rhein Fire,A,HD,Hamburg Sea Devils,89,J. Neugebauer,J. Neugebauer,"NEUGEBAUER,J",1,0,
2023,HDRF2302,RF,Rhein Fire,A,HD,Hamburg Sea Devils,96,S. Kargel,S. Kargel,"KARGEL,S",1,1,DT
2023,HDRF2302,RF,Rhein Fire,A,HD,Hamburg Sea Devils,97,J. Chikere,J. Chikere,"CHIKERE,J",1,0,
2023,HDRF2302,RF,Rhein Fire,A,HD,Hamburg Sea Devils,TM,Team,Team,TEAM,1,0,
2023,HDRF2302,RF,Rhein Fire,A,HD,Hamburg Sea Devils,1,A. Mahoungou,A. Mahoungou,"MAHOUNGOU,A",1,1,WR
2023,HDRF2302,RF,Rhein Fire,A,HD,Hamburg Sea Devils,2,O. Williams,O. Williams,"WILLIAMS,O",1,1,S
2023,HDRF2302,RF,Rhein Fire,A,HD,Hamburg Sea Devils,4,J. Seibel,J. Seibel,"SEIBEL,J",1,1,CB
2023,HDRF2302,RF,Rhein Fire,A,HD,Hamburg Sea Devils,5,B. Barnes,B. Barnes,"BARNES,B",1,0,
2023,HDRF2302,RF,Rhein Fire,A,HD,Hamburg Sea Devils,6,S. Kendus,S. Kendus,"KENDUS,S",1,0,
2023,HDRF2302,RF,Rhein Fire,A,HD,Hamburg Sea Devils,7,T. Janssen,T. Janssen,"JANSSEN,T",1,1,CB
2023,HDRF2302,RF,Rhein Fire,A,HD,Hamburg Sea Devils,8,J. Schlesinger,J. Schlesinger,"SCHLESINGER,J",1,0,
2023,HDRF2302,RF,Rhein Fire,A,HD,Hamburg Sea Devils,11,A. Fernandez,A. Fernandez,"FERNANDEZ,A",1,1,OLB
2023,HDRF2302,RF,Rhein Fire,A,HD,Hamburg Sea Devils,12,R. Dagdelen,R. Dagdelen,"DAGDELEN,R",1,0,
2023,HDRF2302,RF,Rhein Fire,A,HD,Hamburg Sea Devils,18,J. Clark,J. Clark,"CLARK,J",1,1,QB
2023,HDRF2302,RF,Rhein Fire,A,HD,Hamburg Sea Devils,21,R. Hanssen,R. Hanssen,"HANSSEN,R",1,0,
2023,HDRF2302,RF,Rhein Fire,A,HD,Hamburg Sea Devils,22,T. Morrison,T. Morrison,"MORRISON,T",1,1,S
2023,HDRF2302,RF,Rhein Fire,A,HD,Hamburg Sea Devils,23,D. Rennich,D. Rennich,"RENNICH,D",1,1,RB
2023,HDRF2302,RF,Rhein Fire,A,HD,Hamburg Sea Devils,25,L. Meyer,L. Meyer,"MEYER,L",1,0,
2023,HDRF2302,RF,Rhein Fire,A,HD,Hamburg Sea Devils,27,M. Richter,M. Richter,"RICHTER,M",1,0,
2023,HDRF2302,RF,Rhein Fire,A,HD,Hamburg Sea Devils,31,F. Simon,F. Simon,"SIMON,F",1,1,ILB
2023,HDRF2302,RF,Rhein Fire,A,HD,Hamburg Sea Devils,33,S. van Santen,S. van Santen,"SANTEN,S VAN",1,0,
2023,HDRF2302,RF,Rhein Fire,A,HD,Hamburg Sea Devils,43,P. Poetsch,P. Poetsch,"POETSCH,P",1,1,FB
2023,HDRF2302,RF,Rhein Fire,A,HD,Hamburg Sea Devils,44,M. Kensy,M. Kensy,"KENSY,M",1,1,ILB
2023,HDRF2302,RF,Rhein Fire,A,HD,Hamburg Sea Devils,45,M. Pinter,M. Pinter,"PINTER,M",1,1,OLB
2023,HDRF2302,RF,Rhein Fire,A,HD,Hamburg Sea Devils,54,M. Schmidt,M. Schmidt,"SCHMIDT,M",1,0,
2023,HDRF2302,RF,Rhein Fire,A,HD,Hamburg Sea Devils,76,J. Peppler,J. Peppler,"PEPPLER,J",1,0,
2023,HDRF2302,RF,Rhein Fire,A,HD,Hamburg Sea Devils,77,S. Breidenbach,S. Breidenbach,"BREIDENBACH,S",1,1,LT
2023,HDRF2302,RF,Rhein Fire,A,HD,Hamburg Sea Devils,86,N. Robitaille,N. Robitaille,"ROBITAILLE,N",1,1,WR
2023,HDRF2302,RF,Rhein Fire,A,HD,Hamburg Sea Devils,87,F. Eichhorn,F. Eichhorn,"EICHHORN,F",1,1,TE
2023,HDRF2302,RF,Rhein Fire,A,HD,Hamburg Sea Devils,89,J. Neugebauer,J. Neugebauer,"NEUGEBAUER,J",1,0,
2023,HDRF2302,RF,Rhein Fire,A,HD,Hamburg Sea Devils,96,S. Kargel,S. Kargel,"KARGEL,S",1,1,DT
2023,HDRF2302,RF,Rhein Fire,A,HD,Hamburg Sea Devils,97,J. Chikere,J. Chikere,"CHIKERE,J",1,0,
2023,HDRF2302,RF,Rhein Fire,A,HD,Hamburg Sea Devils,TM,Team,Team,TEAM,1,0,
2023,HGMR2303,MR,Munich Ravens,A,HG,Helvetic Guards,1,Sixten Dragan,S. Dragan,"DRAGAN,S",1,0,
2023,HGMR2303,MR,Munich Ravens,A,HG,Helvetic Guards,2,Markell Castle,M. Castle,"CASTLE,M",1,1,WR
2023,HGMR2303,MR,Munich Ravens,A,HG,Helvetic Guards,4,Robert Werner,R. Werner,"WERNER,R",1,0,
2023,HGMR2303,MR,Munich Ravens,A,HG,Helvetic Guards,5,Milos Ilic,M. Ilic,"ILIC,M",1,1,SS
2023,HGMR2303,MR,Munich Ravens,A,HG,Helvetic Guards,7,Tomiwa Oyewo,T. Oyewo,"OYEWO,T",1,1,RB
2023,HGMR2303,MR,Munich Ravens,A,HG,Helvetic Guards,9,Kevin Titz,K. Titz,"TITZ,K",1,1,LB
2023,HGMR2303,MR,Munich Ravens,A,HG,Helvetic Guards,11,Luca Salvo,L. Salvo,"SALVO,L",1,0,
2023,HGMR2303,MR,Munich Ravens,A,HG,Helvetic Guards,12,Chad Jeffries,C. Jeffries,"JEFFRIES,C",1,1,QB
2023,HGMR2303,MR,Munich Ravens,A,HG,Helvetic Guards,13,Marvin Rutsch,M. Rutsch,"RUTSCH,M",1,1,WR
2023,HGMR2303,MR,Munich Ravens,A,HG,Helvetic Guards,15,Johannes Zirngibl,J. Zirngibl,"ZIRNGIBL,J",1,1,DE
2023,HGMR2303,MR,Munich Ravens,A,HG,Helvetic Guards,16,Lukas Von Stumpfeldt,L. v. Stumpfeld,"STUMPFELD,L V",1,0,
2023,HGMR2303,MR,Munich Ravens,A,HG,Helvetic Guards,17,Moritz Riedinger,M. Riedinger,"RIEDINGER,M",1,0,
2023,HGMR2303,MR,Munich Ravens,A,HG,Helvetic Guards,18,Jannik Nowak,J. Nowak,"NOWAK,J",1,1,WR
2023,HGMR2303,MR,Munich Ravens,A,HG,Helvetic Guards,19,Junior Nkembi,J. Nkembi,"NKEMBI,J",1,1,CB
2023,HGMR2303,MR,Munich Ravens,A,HG,Helvetic Guards,20,Rachid Ali-Tagba,R. Ali-Tagba,"ALI-TAGBA,R",1,0,
2023,HGMR2303,MR,Munich Ravens,A,HG,Helvetic Guards,24,Jonas Gurntke,J. Guerntke,"GUERNTKE,J",1,1,SS
2023,HGMR2303,MR,Munich Ravens,A,HG,Helvetic Guards,26,26,,,1,0,
2023,HGMR2303,MR,Munich Ravens,A,HG,Helvetic Guards,27,Joschka Bartz,J. Bartz,"BARTZ,J",1,1,CB
2023,HGMR2303,MR,Munich Ravens,A,HG,Helvetic Guards,29,Amin Black,A. Black,"BLACK,A",1,1,LB
2023,HGMR2303,MR,Munich Ravens,A,HG,Helvetic Guards,38,38,,,1,0,
2023,HGMR2303,MR,Munich Ravens,A,HG,Helvetic Guards,39,Enis Kaser,E. Kaser,"KASER,E",1,1,SS
2023,HGMR2303,MR,Munich Ravens,A,HG,Helvetic Guards,45,Tizian Vogl,T. Vogl,"VOGL,T",1,1,DE
2023,HGMR2303,MR,Munich Ravens,A,HG,Helvetic Guards,50,Tobias Vorreiter,T. Vorreiter,"VORREITER,T",1,1,OG
2023,HGMR2303,MR,Munich Ravens,A,HG,Helvetic Guards,51,Leon Nieper,L. Nieper,"NIEPER,L",1,0,
2023,HGMR2303,MR,Munich Ravens,A,HG,Helvetic Guards,53,Dominik Ondra,D. Ondra,"ONDRA,D",1,1,OG
2023,HGMR2303,MR,Munich Ravens,A,HG,Helvetic Guards,65,Jan Eberl,J. Eberl,"EBERL,J",1,1,OT
2023,HGMR2303,MR,Munich Ravens,A,HG,Helvetic Guards,72,Maxime  Roussel,M. Roussel,"ROUSSEL,M",1,1,OT
2023,HGMR2303,MR,Munich Ravens,A,HG,Helvetic Guards,75,Thomas Schmidt,T. Schmidt,"SCHMIDT,T",1,1,OT
2023,HGMR2303,MR,Munich Ravens,A,HG,Helvetic Guards,80,Lukas Anzeneder,L. Anzeneder,"ANZENEDER,L",1,0,
2023,HGMR2303,MR,Munich Ravens,A,HG,Helvetic Guards,81,Sebastian Kurrer,S. Kurrer,"KURRER,S",1,0,
2023,HGMR2303,MR,Munich Ravens,A,HG,Helvetic Guards,85,Marlon Malki,M. Malki,"MALKI,M",1,1,TE
2023,HGMR2303,MR,Munich Ravens,A,HG,Helvetic Guards,88,88,,,1,0,
