season,game_id,team_id,team_name,loc,opponent_id,opponent_name,player_uni,player_name,player_short_name,player_check_name,player_GP,player_GS,player_pos
2022,CCBT2205,BT,Berlin Thunder,A,CC,Cologne Centurions,92,T. Hiller,T. Hiller,"HILLER,T",1,0,
2022,CCBT2205,BT,Berlin Thunder,A,CC,Cologne Centurions,TM,Team,Team,TEAM,1,0,
2022,CCBT2205,BT,Berlin Thunder,A,CC,Cologne Centurions,1,J. Crawford,J. Crawford,"CRAWFORD,J",1,1,RB
2022,CCBT2205,BT,Berlin Thunder,A,CC,Cologne Centurions,2,S. Zeregbe,S. Zeregbe,"ZEREGBE,S",1,1,DL
2022,CCBT2205,BT,Berlin Thunder,A,CC,Cologne Centurions,4,G. Chongo,G. Chongo,"CHONGO,G",1,1,DB
2022,CCBT2205,BT,Berlin Thunder,A,CC,Cologne Centurions,7,R. Wilzeck,R. Wilzeck,"WILZECK,R",1,0,
2022,CCBT2205,BT,Berlin Thunder,A,CC,Cologne Centurions,8,P. Seifert,P. Seifert,"SEIFERT,P",1,1,LB
2022,CCBT2205,BT,Berlin Thunder,A,CC,Cologne Centurions,9,J. Germinerio,J. Germinerio,"GERMINERIO,J",1,1,QB
2022,CCBT2205,BT,Berlin Thunder,A,CC,Cologne Centurions,11,B. Zerbe,B. Zerbe,"ZERBE,B",1,1,WR
2022,CCBT2205,BT,Berlin Thunder,A,CC,Cologne Centurions,12,A. Stadahl,A. Stadahl,"STADAHL,A",1,0,
2022,CCBT2205,BT,Berlin Thunder,A,CC,Cologne Centurions,13,Y. Binner,Y. Binner,"BINNER,Y",1,1,TE
2022,CCBT2205,BT,Berlin Thunder,A,CC,Cologne Centurions,14,K. Hummel,K. Hummel,"HUMMEL,K",1,0,
2022,CCBT2205,BT,Berlin Thunder,A,CC,Cologne Centurions,15,M. Thiele,M. Thiele,"THIELE,M",1,1,DB
2022,CCBT2205,BT,Berlin Thunder,A,CC,Cologne Centurions,17,E. Drossard,E. Drossard,"DROSSARD,E",1,1,WR
2022,CCBT2205,BT,Berlin Thunder,A,CC,Cologne Centurions,18,I. Gehrke,I. Gehrke,"GEHRKE,I",1,0,
2022,CCBT2205,BT,Berlin Thunder,A,CC,Cologne Centurions,20,R. Kendall,R. Kendall,"KENDALL,R",1,1,DB
2022,CCBT2205,BT,Berlin Thunder,A,CC,Cologne Centurions,22,A. Wiesigstrauc,A. Wiesigstrauc,"WIESIGSTRAUC,A",1,0,
2022,CCBT2205,BT,Berlin Thunder,A,CC,Cologne Centurions,24,T. Schulz,T. Schulz,"SCHULZ,T",1,0,
2022,CCBT2205,BT,Berlin Thunder,A,CC,Cologne Centurions,26,J. Schenderlein,J. Schenderlein,"SCHENDERLEIN,J",1,0,
2022,CCBT2205,BT,Berlin Thunder,A,CC,Cologne Centurions,30,L. Myrén,L. Myrén,"MYRéN,L",1,1,LB
2022,CCBT2205,BT,Berlin Thunder,A,CC,Cologne Centurions,33,F. Mohlberg,F. Mohlberg,"MOHLBERG,F",1,0,
2022,CCBT2205,BT,Berlin Thunder,A,CC,Cologne Centurions,42,M. Beard,M. Beard,"BEARD,M",1,1,DB
2022,CCBT2205,BT,Berlin Thunder,A,CC,Cologne Centurions,45,K. Kitchens,K. Kitchens,"KITCHENS,K",1,1,DL
2022,CCBT2205,BT,Berlin Thunder,A,CC,Cologne Centurions,53,D. Izinyon,D. Izinyon,"IZINYON,D",1,1,LB
2022,CCBT2205,BT,Berlin Thunder,A,CC,Cologne Centurions,57,57,,,1,0,
2022,CCBT2205,BT,Berlin Thunder,A,CC,Cologne Centurions,79,C. Ouattara,C. Ouattara,"OUATTARA,C",1,1,OL
2022,CCBT2205,BT,Berlin Thunder,A,CC,Cologne Centurions,85,N. Schumann,N. Schumann,"SCHUMANN,N",1,1,TE
2022,CCBT2205,BT,Berlin Thunder,A,CC,Cologne Centurions,88,G. Behling-Lang,G. Behling-Lang,"BEHLING-LANG,G",1,1,DL
2022,CCBT2205,BT,Berlin Thunder,A,CC,Cologne Centurions,90,B. Baierl,B. Baierl,"BAIERL,B",1,1,DL
2022,CCBT2205,BT,Berlin Thunder,A,CC,Cologne Centurions,92,T. Hiller,T. Hiller,"HILLER,T",1,0,
2022,CCBT2205,BT,Berlin Thunder,A,CC,Cologne Centurions,TM,Team,Team,TEAM,1,0,
2022,CCFG2204,FG,Frankfurt Galaxy,A,CC,Cologne Centurions,1,R. Rimmler,R. Rimmler,"RIMMLER,R",1,0,
2022,CCFG2204,FG,Frankfurt Galaxy,A,CC,Cologne Centurions,5,M. Johannknecht,M. Johannknecht,"JOHANNKNECHT,M",1,0,
2022,CCFG2204,FG,Frankfurt Galaxy,A,CC,Cologne Centurions,7,J. Sullivan,J. Sullivan,"SULLIVAN,J",1,1,QB
2022,CCFG2204,FG,Frankfurt Galaxy,A,CC,Cologne Centurions,10,T. Benschuh,T. Benschuh,"BENSCHUH,T",1,0,
2022,CCFG2204,FG,Frankfurt Galaxy,A,CC,Cologne Centurions,11,J. Embry,J. Embry,"EMBRY,J",1,1,CB
2022,CCFG2204,FG,Frankfurt Galaxy,A,CC,Cologne Centurions,13,M. Rutsch,M. Rutsch,"RUTSCH,M",1,1,WR
2022,CCFG2204,FG,Frankfurt Galaxy,A,CC,Cologne Centurions,14,J. Poznanski,J. Poznanski,"POZNANSKI,J",1,1,SS
2022,CCFG2204,FG,Frankfurt Galaxy,A,CC,Cologne Centurions,16,N. Schumm,N. Schumm,"SCHUMM,N",1,0,
2022,CCFG2204,FG,Frankfurt Galaxy,A,CC,Cologne Centurions,18,F. Lowery,F. Lowery,"LOWERY,F",1,1,FS
2022,CCFG2204,FG,Frankfurt Galaxy,A,CC,Cologne Centurions,19,N. Strahmann,N. Strahmann,"STRAHMANN,N",1,0,
2022,CCFG2204,FG,Frankfurt Galaxy,A,CC,Cologne Centurions,22,K. Hunter,K. Hunter,"HUNTER,K",1,0,
2022,CCFG2204,FG,Frankfurt Galaxy,A,CC,Cologne Centurions,24,K. Ben El Ghali,K. Ben El Ghali,"GHALI,K BEN EL",1,0,
2022,CCFG2204,FG,Frankfurt Galaxy,A,CC,Cologne Centurions,27,T. Fischbach,T. Fischbach,"FISCHBACH,T",1,1,RB
2022,CCFG2204,FG,Frankfurt Galaxy,A,CC,Cologne Centurions,31,K. Katz,K. Katz,"KATZ,K",1,0,
2022,CCFG2204,FG,Frankfurt Galaxy,A,CC,Cologne Centurions,33,J. Rodney,J. Rodney,"RODNEY,J",1,0,
2022,CCFG2204,FG,Frankfurt Galaxy,A,CC,Cologne Centurions,35,M. Schlabitz,M. Schlabitz,"SCHLABITZ,M",1,1,SS
2022,CCFG2204,FG,Frankfurt Galaxy,A,CC,Cologne Centurions,40,L. Achaintre,L. Achaintre,"ACHAINTRE,L",1,1,LB
2022,CCFG2204,FG,Frankfurt Galaxy,A,CC,Cologne Centurions,44,L. Helm,L. Helm,"HELM,L",1,0,
2022,CCFG2204,FG,Frankfurt Galaxy,A,CC,Cologne Centurions,45,Ma. Schmidt,Ma. Schmidt,"SCHMIDT,MA",1,0,
2022,CCFG2204,FG,Frankfurt Galaxy,A,CC,Cologne Centurions,50,C. Schuld,C. Schuld,"SCHULD,C",1,0,
2022,CCFG2204,FG,Frankfurt Galaxy,A,CC,Cologne Centurions,52,W. Nasri,W. Nasri,"NASRI,W",1,1,LB
2022,CCFG2204,FG,Frankfurt Galaxy,A,CC,Cologne Centurions,53,D. Josiah,D. Josiah,"JOSIAH,D",1,1,LB
2022,CCFG2204,FG,Frankfurt Galaxy,A,CC,Cologne Centurions,54,K. Brauns,K. Brauns,"BRAUNS,K",1,1,DT
2022,CCFG2204,FG,Frankfurt Galaxy,A,CC,Cologne Centurions,55,M. Sy,M. Sy,"SY,M",1,0,
2022,CCFG2204,FG,Frankfurt Galaxy,A,CC,Cologne Centurions,56,S. Silva Gomez,S. Silva Gomez,"GOMEZ,S SILVA",1,1,LB
2022,CCFG2204,FG,Frankfurt Galaxy,A,CC,Cologne Centurions,58,A. Williams,A. Williams,"WILLIAMS,A",1,0,
2022,CCFG2204,FG,Frankfurt Galaxy,A,CC,Cologne Centurions,59,T. Albrecht,T. Albrecht,"ALBRECHT,T",1,0,
2022,CCFG2204,FG,Frankfurt Galaxy,A,CC,Cologne Centurions,66,F. Runco,F. Runco,"RUNCO,F",1,0,
2022,CCFG2204,FG,Frankfurt Galaxy,A,CC,Cologne Centurions,71,F. Atunlese,F. Atunlese,"ATUNLESE,F",1,1,OG
2022,CCFG2204,FG,Frankfurt Galaxy,A,CC,Cologne Centurions,72,B. Weber,B. Weber,"WEBER,B",1,1,OT
2022,CCFG2204,FG,Frankfurt Galaxy,A,CC,Cologne Centurions,73,M. Vidovic,M. Vidovic,"VIDOVIC,M",1,0,
2022,CCFG2204,FG,Frankfurt Galaxy,A,CC,Cologne Centurions,74,S. Fischer,S. Fischer,"FISCHER,S",1,1,OG
2022,CCFG2204,FG,Frankfurt Galaxy,A,CC,Cologne Centurions,75,J. Christensen,J. Christensen,"CHRISTENSEN,J",1,1,C
2022,CCFG2204,FG,Frankfurt Galaxy,A,CC,Cologne Centurions,77,Y. Kiehl,Y. Kiehl,"KIEHL,Y",1,1,OT
2022,CCFG2204,FG,Frankfurt Galaxy,A,CC,Cologne Centurions,78,T. Hirsch,T. Hirsch,"HIRSCH,T",1,0,
2022,CCFG2204,FG,Frankfurt Galaxy,A,CC,Cologne Centurions,79,K. Wullbrandt,K. Wullbrandt,"WULLBRANDT,K",1,0,
2022,CCFG2204,FG,Frankfurt Galaxy,A,CC,Cologne Centurions,80,L. Moreno,L. Moreno,"MORENO,L",1,0,
2022,CCFG2204,FG,Frankfurt Galaxy,A,CC,Cologne Centurions,81,J. von Renesse,J. von Renesse,"RENESSE,J VON",1,0,
2022,CCFG2204,FG,Frankfurt Galaxy,A,CC,Cologne Centurions,82,H. Schwarz,H. Schwarz,"SCHWARZ,H",1,1,WR
2022,CCFG2204,FG,Frankfurt Galaxy,A,CC,Cologne Centurions,83,Z. Bendjabou,Z. Bendjabou,"BENDJABOU,Z",1,0,
2022,CCFG2204,FG,Frankfurt Galaxy,A,CC,Cologne Centurions,84,C. Sow,C. Sow,"SOW,C",1,0,
2022,CCFG2204,FG,Frankfurt Galaxy,A,CC,Cologne Centurions,85,M. Hachenberg,M. Hachenberg,"HACHENBERG,M",1,0,
2022,CCFG2204,FG,Frankfurt Galaxy,A,CC,Cologne Centurions,86,L. Regler,L. Regler,"REGLER,L",1,1,WR
2022,CCFG2204,FG,Frankfurt Galaxy,A,CC,Cologne Centurions,87,K. Mwamba,K. Mwamba,"MWAMBA,K",1,1,TE
2022,CCFG2204,FG,Frankfurt Galaxy,A,CC,Cologne Centurions,90,M. A. Hor,M. A. Hor,"HOR,M A",1,1,DT
2022,CCFG2204,FG,Frankfurt Galaxy,A,CC,Cologne Centurions,93,T. Le Minh,T. Le Minh,"MINH,T LE",1,0,
2022,CCFG2204,FG,Frankfurt Galaxy,A,CC,Cologne Centurions,94,C. Udegbe,C. Udegbe,"UDEGBE,C",1,0,
2022,CCFG2204,FG,Frankfurt Galaxy,A,CC,Cologne Centurions,95,M. Konya,M. Konya,"KONYA,M",1,1,DT
2022,CCFG2204,FG,Frankfurt Galaxy,A,CC,Cologne Centurions,98,K. Giede,K. Giede,"GIEDE,K",1,0,
2022,CCFG2204,FG,Frankfurt Galaxy,A,CC,Cologne Centurions,99,K. Maier,K. Maier,"MAIER,K",1,0,
2022,CCFG2204,FG,Frankfurt Galaxy,A,CC,Cologne Centurions,TM,TEAM,TEAM,TEAM,1,0,
2022,CCFG2204,FG,Frankfurt Galaxy,A,CC,Cologne Centurions,1,R. Rimmler,R. Rimmler,"RIMMLER,R",1,0,
2022,CCFG2204,FG,Frankfurt Galaxy,A,CC,Cologne Centurions,5,M. Johannknecht,M. Johannknecht,"JOHANNKNECHT,M",1,0,
2022,CCFG2204,FG,Frankfurt Galaxy,A,CC,Cologne Centurions,7,J. Sullivan,J. Sullivan,"SULLIVAN,J",1,1,QB
2022,CCFG2204,FG,Frankfurt Galaxy,A,CC,Cologne Centurions,10,T. Benschuh,T. Benschuh,"BENSCHUH,T",1,0,
2022,CCFG2204,FG,Frankfurt Galaxy,A,CC,Cologne Centurions,11,J. Embry,J. Embry,"EMBRY,J",1,1,CB
2022,CCFG2204,FG,Frankfurt Galaxy,A,CC,Cologne Centurions,13,M. Rutsch,M. Rutsch,"RUTSCH,M",1,1,WR
2022,CCFG2204,FG,Frankfurt Galaxy,A,CC,Cologne Centurions,14,J. Poznanski,J. Poznanski,"POZNANSKI,J",1,1,SS
2022,CCFG2204,FG,Frankfurt Galaxy,A,CC,Cologne Centurions,16,N. Schumm,N. Schumm,"SCHUMM,N",1,0,
2022,CCFG2204,FG,Frankfurt Galaxy,A,CC,Cologne Centurions,18,F. Lowery,F. Lowery,"LOWERY,F",1,1,FS
2022,CCFG2204,FG,Frankfurt Galaxy,A,CC,Cologne Centurions,19,N. Strahmann,N. Strahmann,"STRAHMANN,N",1,0,
2022,CCFG2204,FG,Frankfurt Galaxy,A,CC,Cologne Centurions,22,K. Hunter,K. Hunter,"HUNTER,K",1,0,
2022,CCFG2204,FG,Frankfurt Galaxy,A,CC,Cologne Centurions,24,K. Ben El Ghali,K. Ben El Ghali,"GHALI,K BEN EL",1,0,
2022,CCFG2204,FG,Frankfurt Galaxy,A,CC,Cologne Centurions,27,T. Fischbach,T. Fischbach,"FISCHBACH,T",1,1,RB
2022,CCFG2204,FG,Frankfurt Galaxy,A,CC,Cologne Centurions,31,K. Katz,K. Katz,"KATZ,K",1,0,
2022,CCFG2204,FG,Frankfurt Galaxy,A,CC,Cologne Centurions,33,J. Rodney,J. Rodney,"RODNEY,J",1,0,
2022,CCFG2204,FG,Frankfurt Galaxy,A,CC,Cologne Centurions,35,M. Schlabitz,M. Schlabitz,"SCHLABITZ,M",1,1,SS
2022,CCFG2204,FG,Frankfurt Galaxy,A,CC,Cologne Centurions,40,L. Achaintre,L. Achaintre,"ACHAINTRE,L",1,1,LB
2022,CCFG2204,FG,Frankfurt Galaxy,A,CC,Cologne Centurions,44,L. Helm,L. Helm,"HELM,L",1,0,
2022,CCFG2204,FG,Frankfurt Galaxy,A,CC,Cologne Centurions,45,Ma. Schmidt,Ma. Schmidt,"SCHMIDT,MA",1,0,
2022,CCFG2204,FG,Frankfurt Galaxy,A,CC,Cologne Centurions,50,C. Schuld,C. Schuld,"SCHULD,C",1,0,
2022,CCFG2204,FG,Frankfurt Galaxy,A,CC,Cologne Centurions,52,W. Nasri,W. Nasri,"NASRI,W",1,1,LB
2022,CCFG2204,FG,Frankfurt Galaxy,A,CC,Cologne Centurions,53,D. Josiah,D. Josiah,"JOSIAH,D",1,1,LB
2022,CCFG2204,FG,Frankfurt Galaxy,A,CC,Cologne Centurions,54,K. Brauns,K. Brauns,"BRAUNS,K",1,1,DT
2022,CCFG2204,FG,Frankfurt Galaxy,A,CC,Cologne Centurions,55,M. Sy,M. Sy,"SY,M",1,0,
2022,CCFG2204,FG,Frankfurt Galaxy,A,CC,Cologne Centurions,56,S. Silva Gomez,S. Silva Gomez,"GOMEZ,S SILVA",1,1,LB
2022,CCFG2204,FG,Frankfurt Galaxy,A,CC,Cologne Centurions,58,A. Williams,A. Williams,"WILLIAMS,A",1,0,
2022,CCFG2204,FG,Frankfurt Galaxy,A,CC,Cologne Centurions,59,T. Albrecht,T. Albrecht,"ALBRECHT,T",1,0,
2022,CCFG2204,FG,Frankfurt Galaxy,A,CC,Cologne Centurions,66,F. Runco,F. Runco,"RUNCO,F",1,0,
2022,CCFG2204,FG,Frankfurt Galaxy,A,CC,Cologne Centurions,71,F. Atunlese,F. Atunlese,"ATUNLESE,F",1,1,OG
2022,CCFG2204,FG,Frankfurt Galaxy,A,CC,Cologne Centurions,72,B. Weber,B. Weber,"WEBER,B",1,1,OT
2022,CCFG2204,FG,Frankfurt Galaxy,A,CC,Cologne Centurions,73,M. Vidovic,M. Vidovic,"VIDOVIC,M",1,0,
2022,CCFG2204,FG,Frankfurt Galaxy,A,CC,Cologne Centurions,74,S. Fischer,S. Fischer,"FISCHER,S",1,1,OG
2022,CCFG2204,FG,Frankfurt Galaxy,A,CC,Cologne Centurions,75,J. Christensen,J. Christensen,"CHRISTENSEN,J",1,1,C
2022,CCFG2204,FG,Frankfurt Galaxy,A,CC,Cologne Centurions,77,Y. Kiehl,Y. Kiehl,"KIEHL,Y",1,1,OT
2022,CCFG2204,FG,Frankfurt Galaxy,A,CC,Cologne Centurions,78,T. Hirsch,T. Hirsch,"HIRSCH,T",1,0,
2022,CCFG2204,FG,Frankfurt Galaxy,A,CC,Cologne Centurions,79,K. Wullbrandt,K. Wullbrandt,"WULLBRANDT,K",1,0,
2022,CCFG2204,FG,Frankfurt Galaxy,A,CC,Cologne Centurions,80,L. Moreno,L. Moreno,"MORENO,L",1,0,
2022,CCFG2204,FG,Frankfurt Galaxy,A,CC,Cologne Centurions,81,J. von Renesse,J. von Renesse,"RENESSE,J VON",1,0,
2022,CCFG2204,FG,Frankfurt Galaxy,A,CC,Cologne Centurions,82,H. Schwarz,H. Schwarz,"SCHWARZ,H",1,1,WR
2022,CCFG2204,FG,Frankfurt Galaxy,A,CC,Cologne Centurions,83,Z. Bendjabou,Z. Bendjabou,"BENDJABOU,Z",1,0,
2022,CCFG2204,FG,Frankfurt Galaxy,A,CC,Cologne Centurions,84,C. Sow,C. Sow,"SOW,C",1,0,
2022,CCFG2204,FG,Frankfurt Galaxy,A,CC,Cologne Centurions,85,M. Hachenberg,M. Hachenberg,"HACHENBERG,M",1,0,
2022,CCFG2204,FG,Frankfurt Galaxy,A,CC,Cologne Centurions,86,L. Regler,L. Regler,"REGLER,L",1,1,WR
2022,CCFG2204,FG,Frankfurt Galaxy,A,CC,Cologne Centurions,87,K. Mwamba,K. Mwamba,"MWAMBA,K",1,1,TE
2022,CCFG2204,FG,Frankfurt Galaxy,A,CC,Cologne Centurions,90,M. A. Hor,M. A. Hor,"HOR,M A",1,1,DT
2022,CCFG2204,FG,Frankfurt Galaxy,A,CC,Cologne Centurions,93,T. Le Minh,T. Le Minh,"MINH,T LE",1,0,
2022,CCFG2204,FG,Frankfurt Galaxy,A,CC,Cologne Centurions,94,C. Udegbe,C. Udegbe,"UDEGBE,C",1,0,
2022,CCFG2204,FG,Frankfurt Galaxy,A,CC,Cologne Centurions,95,M. Konya,M. Konya,"KONYA,M",1,1,DT
2022,CCFG2204,FG,Frankfurt Galaxy,A,CC,Cologne Centurions,98,K. Giede,K. Giede,"GIEDE,K",1,0,
2022,CCFG2204,FG,Frankfurt Galaxy,A,CC,Cologne Centurions,99,K. Maier,K. Maier,"MAIER,K",1,0,
2022,CCFG2204,FG,Frankfurt Galaxy,A,CC,Cologne Centurions,TM,TEAM,TEAM,TEAM,1,0,
2022,CCIR2201,IR,Istanbul Rams,A,CC,Cologne Centurions,1,A. Agackesen,A. Agackesen,"AGACKESEN,A",1,1,WR
2022,CCIR2201,IR,Istanbul Rams,A,CC,Cologne Centurions,2,A. Unlu,A. Unlu,"UNLU,A",1,0,
2022,CCIR2201,IR,Istanbul Rams,A,CC,Cologne Centurions,3,A. Isik,A. Isik,"ISIK,A",1,1,FS
2022,CCIR2201,IR,Istanbul Rams,A,CC,Cologne Centurions,5,U. Ozelce,U. Ozelce,"OZELCE,U",1,0,
2022,CCIR2201,IR,Istanbul Rams,A,CC,Cologne Centurions,6,J. Conwell,J. Conwell,"CONWELL,J",1,1,RB
2022,CCIR2201,IR,Istanbul Rams,A,CC,Cologne Centurions,7,I. Geyik,I. Geyik,"GEYIK,I",1,0,
2022,CCIR2201,IR,Istanbul Rams,A,CC,Cologne Centurions,8,T. Cokadar,T. Cokadar,"COKADAR,T",1,0,
2022,CCIR2201,IR,Istanbul Rams,A,CC,Cologne Centurions,9,T. J.-Fisher,T. J.-Fisher,"-FISHER,T J",1,0,
2022,CCIR2201,IR,Istanbul Rams,A,CC,Cologne Centurions,10,J. Stegman,J. Stegman,"STEGMAN,J",1,1,WR
2022,CCIR2201,IR,Istanbul Rams,A,CC,Cologne Centurions,11,K. Wedderburn,K. Wedderburn,"WEDDERBURN,K",1,1,WR
2022,CCIR2201,IR,Istanbul Rams,A,CC,Cologne Centurions,12,Y. Timer,Y. Timer,"TIMER,Y",1,0,
2022,CCIR2201,IR,Istanbul Rams,A,CC,Cologne Centurions,13,K. Ozer,K. Ozer,"OZER,K",1,1,WR
2022,CCIR2201,IR,Istanbul Rams,A,CC,Cologne Centurions,14,A. Inan,A. Inan,"INAN,A",1,0,
2022,CCIR2201,IR,Istanbul Rams,A,CC,Cologne Centurions,15,T. Bulusan,T. Bulusan,"BULUSAN,T",1,1,DL
2022,CCIR2201,IR,Istanbul Rams,A,CC,Cologne Centurions,17,O. Ceyhan,O. Ceyhan,"CEYHAN,O",1,0,
2022,CCIR2201,IR,Istanbul Rams,A,CC,Cologne Centurions,18,E. Sarikaya,E. Sarikaya,"SARIKAYA,E",1,0,
2022,CCIR2201,IR,Istanbul Rams,A,CC,Cologne Centurions,19,Y. Guven,Y. Guven,"GUVEN,Y",1,0,
2022,CCIR2201,IR,Istanbul Rams,A,CC,Cologne Centurions,21,N. Allsten,N. Allsten,"ALLSTEN,N",1,1,RC
2022,CCIR2201,IR,Istanbul Rams,A,CC,Cologne Centurions,22,M. Kinoshita,M. Kinoshita,"KINOSHITA,M",1,1,WR
2022,CCIR2201,IR,Istanbul Rams,A,CC,Cologne Centurions,23,S. Ozdemir,S. Ozdemir,"OZDEMIR,S",1,1,DL
2022,CCIR2201,IR,Istanbul Rams,A,CC,Cologne Centurions,24,A. Kucuk,A. Kucuk,"KUCUK,A",1,0,
2022,CCIR2201,IR,Istanbul Rams,A,CC,Cologne Centurions,26,E. Baran,E. Baran,"BARAN,E",1,0,
2022,CCIR2201,IR,Istanbul Rams,A,CC,Cologne Centurions,29,J. Milliken,J. Milliken,"MILLIKEN,J",1,1,LC
2022,CCIR2201,IR,Istanbul Rams,A,CC,Cologne Centurions,31,Y. Ertur,Y. Ertur,"ERTUR,Y",1,0,
2022,CCIR2201,IR,Istanbul Rams,A,CC,Cologne Centurions,33,C. Walrond,C. Walrond,"WALROND,C",1,1,SS
2022,CCIR2201,IR,Istanbul Rams,A,CC,Cologne Centurions,36,A. Mercan,A. Mercan,"MERCAN,A",1,0,
2022,CCIR2201,IR,Istanbul Rams,A,CC,Cologne Centurions,40,A. Ugur,A. Ugur,"UGUR,A",1,0,
2022,CCIR2201,IR,Istanbul Rams,A,CC,Cologne Centurions,42,Z. Blair,Z. Blair,"BLAIR,Z",1,1,DL
2022,CCIR2201,IR,Istanbul Rams,A,CC,Cologne Centurions,44,H. A. Gundogdu,H. A. Gundogdu,"GUNDOGDU,H A",1,0,
2022,CCIR2201,IR,Istanbul Rams,A,CC,Cologne Centurions,46,M. Tullio Lucas,M. Tullio Lucas,"LUCAS,M TULLIO",1,1,DL
2022,CCIR2201,IR,Istanbul Rams,A,CC,Cologne Centurions,50,A. Aslan,A. Aslan,"ASLAN,A",1,1,DL
2022,CCIR2201,IR,Istanbul Rams,A,CC,Cologne Centurions,51,A. Kurtulus,A. Kurtulus,"KURTULUS,A",1,0,
2022,CCIR2201,IR,Istanbul Rams,A,CC,Cologne Centurions,52,S. Saka,S. Saka,"SAKA,S",1,0,
2022,CCIR2201,IR,Istanbul Rams,A,CC,Cologne Centurions,54,A. Atilgan,A. Atilgan,"ATILGAN,A",1,0,
2022,CCIR2201,IR,Istanbul Rams,A,CC,Cologne Centurions,55,O. Akbudak,O. Akbudak,"AKBUDAK,O",1,1,RT
2022,CCIR2201,IR,Istanbul Rams,A,CC,Cologne Centurions,56,O. Duzcu,O. Duzcu,"DUZCU,O",1,0,
2022,CCIR2201,IR,Istanbul Rams,A,CC,Cologne Centurions,65,B. Aslan,B. Aslan,"ASLAN,B",1,0,
2022,CCIR2201,IR,Istanbul Rams,A,CC,Cologne Centurions,66,M. Kurutluca,M. Kurutluca,"KURUTLUCA,M",1,1,RG
2022,CCIR2201,IR,Istanbul Rams,A,CC,Cologne Centurions,67,A. Kursunlu,A. Kursunlu,"KURSUNLU,A",1,1,C
2022,CCIR2201,IR,Istanbul Rams,A,CC,Cologne Centurions,68,S. Dulger,S. Dulger,"DULGER,S",1,0,
2022,CCIR2201,IR,Istanbul Rams,A,CC,Cologne Centurions,70,C. Kucuksengun,C. Kucuksengun,"KUCUKSENGUN,C",1,1,LG
2022,CCIR2201,IR,Istanbul Rams,A,CC,Cologne Centurions,74,N. Mundicha,N. Mundicha,"MUNDICHA,N",1,1,NT
2022,CCIR2201,IR,Istanbul Rams,A,CC,Cologne Centurions,75,S. Arenas,S. Arenas,"ARENAS,S",1,1,LT
2022,CCIR2201,IR,Istanbul Rams,A,CC,Cologne Centurions,76,E. Altun,E. Altun,"ALTUN,E",1,0,
2022,CCIR2201,IR,Istanbul Rams,A,CC,Cologne Centurions,77,Z. Ceylan,Z. Ceylan,"CEYLAN,Z",1,0,
2022,CCIR2201,IR,Istanbul Rams,A,CC,Cologne Centurions,79,B. Akbas,B. Akbas,"AKBAS,B",1,0,
2022,CCIR2201,IR,Istanbul Rams,A,CC,Cologne Centurions,80,M. Sarikatipogl,M. Sarikatipogl,"SARIKATIPOGL,M",1,0,
2022,CCIR2201,IR,Istanbul Rams,A,CC,Cologne Centurions,88,E. Sariyildiz,E. Sariyildiz,"SARIYILDIZ,E",1,0,
2022,CCIR2201,IR,Istanbul Rams,A,CC,Cologne Centurions,92,B. Karacor,B. Karacor,"KARACOR,B",1,0,
2022,CCIR2201,IR,Istanbul Rams,A,CC,Cologne Centurions,99,B. Zaimoglu,B. Zaimoglu,"ZAIMOGLU,B",1,1,DT
2022,CCIR2201,IR,Istanbul Rams,A,CC,Cologne Centurions,TM,TEAM,TEAM,TEAM,1,0,
2022,CCIR2201,IR,Istanbul Rams,A,CC,Cologne Centurions,1,A. Agackesen,A. Agackesen,"AGACKESEN,A",1,1,WR
2022,CCIR2201,IR,Istanbul Rams,A,CC,Cologne Centurions,2,A. Unlu,A. Unlu,"UNLU,A",1,0,
2022,CCIR2201,IR,Istanbul Rams,A,CC,Cologne Centurions,3,A. Isik,A. Isik,"ISIK,A",1,1,FS
2022,CCIR2201,IR,Istanbul Rams,A,CC,Cologne Centurions,5,U. Ozelce,U. Ozelce,"OZELCE,U",1,0,
2022,CCIR2201,IR,Istanbul Rams,A,CC,Cologne Centurions,6,J. Conwell,J. Conwell,"CONWELL,J",1,1,RB
2022,CCIR2201,IR,Istanbul Rams,A,CC,Cologne Centurions,7,I. Geyik,I. Geyik,"GEYIK,I",1,0,
2022,CCIR2201,IR,Istanbul Rams,A,CC,Cologne Centurions,8,T. Cokadar,T. Cokadar,"COKADAR,T",1,0,
2022,CCIR2201,IR,Istanbul Rams,A,CC,Cologne Centurions,9,T. J.-Fisher,T. J.-Fisher,"-FISHER,T J",1,0,
2022,CCIR2201,IR,Istanbul Rams,A,CC,Cologne Centurions,10,J. Stegman,J. Stegman,"STEGMAN,J",1,1,WR
2022,CCIR2201,IR,Istanbul Rams,A,CC,Cologne Centurions,11,K. Wedderburn,K. Wedderburn,"WEDDERBURN,K",1,1,WR
2022,CCIR2201,IR,Istanbul Rams,A,CC,Cologne Centurions,12,Y. Timer,Y. Timer,"TIMER,Y",1,0,
2022,CCIR2201,IR,Istanbul Rams,A,CC,Cologne Centurions,13,K. Ozer,K. Ozer,"OZER,K",1,1,WR
2022,CCIR2201,IR,Istanbul Rams,A,CC,Cologne Centurions,14,A. Inan,A. Inan,"INAN,A",1,0,
