game_id,game_date,game_location,game_stadium,away_abv,away_name,home_abv,home_name,team_id,team_name,visitor_home,total_plays,total_yds,total_yds_per_play,first_downs_total,first_downs_pass,first_downs_rush,first_downs_penalty,penalties_num,penalties_yds,third_down_conv,third_down_att,fourth_down_conv,fourth_down_att,fumbles_num,fumbles_lost,misc_yds,time_of_possession,points_off_turnovers,redzone_att,redzone_scores,redzone_points,redzone_rush_td,redzone_pass_td,redzone_fgm,redzone_end_fga,redzone_end_downs,redzone_end_int,redzone_end_fumble,redzone_end_half,redzone_end_game,pass_comp,pass_att,pass_yds,pass_td,pass_int,pass_long,rush_att,rush_yds,rush_yds_gain,rush_yds_loss,rush_td,rush_long,defense_tackles_total,defense_tackles_solo,defense_tackles_ast,defense_tfl_solo,defense_tfl_ast,defense_tfl,defense_tfl_YDS,defense_sacks,defense_sack_yds,defense_interceptions_num,defense_interceptions_yds,defense_interceptions_td,defense_interceptions_long,defense_pbu,defense_fr,defense_fr_yds,defense_fr_td,defense_fr_long,punt_att,punt_gross_yds,punt_long,punt_blk,punt_tb,punt_fc,punt_50+,punt_in_20,punt_gross_avg,kickoff_att,kickoff_yds,kickoff_out_of_bounds,kickoff_tb,kick_fgm,kick_fga,kick_fg%,kick_fg_long,kick_fg_blk,kick_xpm,kick_xpa,kick_xp%,2PM_pass_att,2PM_pass_made,kick_return_num,kick_return_yds,kick_return_td,kick_return_long,punt_return_num,punt_return_yds,punt_return_td,punt_return_long,field_goal_return_num,field_goal_return_yds,field_goal_return_td
rtms2413,08/17/2024,,,MS,Milano Seamen,RT,Raiders Tirol,MS,Milano Seamen,V,58,212,3.6551724137931036,13,2,8,3,6,35,3,12,0,4,1.0,1.0,21,24:12,0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,14.0,28.0,73.0,0.0,0.0,9.0,29.0,139.0,155.0,0.0,0.0,20.0,52.0,33.0,19.0,2.0,1.0,2.5,9.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,147.0,53.0,0.0,0.0,1.0,1.0,1.0,36.75,1.0,76.0,0.0,1.0,0.0,1.0,0.0,33.0,1.0,0.0,0.0,,0.0,0.0,4.0,88.0,0.0,30.0,1.0,21.0,0.0,21.0,,,
rtms2413,08/17/2024,,,MS,Milano Seamen,RT,Raiders Tirol,RT,Raiders Tirol,H,59,341,5.779661016949152,20,9,11,0,7,45,4,8,0,1,1.0,0.0,14,35:48,0,6.0,5.0,30.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,22.0,204.0,3.0,0.0,19.0,36.0,137.0,143.0,0.0,1.0,11.0,43.0,27.0,16.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,143.0,59.0,0.0,0.0,0.0,2.0,1.0,47.667,6.0,370.0,0.0,2.0,1.0,1.0,1.0,24.0,0.0,3.0,4.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,0.0,14.0,,,
RTSS2211,8/14/2022,Innsbruck,Tivoli Stadion,SS,Stuttgart Surge,RT,Raiders Tirol,SS,Stuttgart Surge,V,0,0,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RTSS2211,8/14/2022,Innsbruck,Tivoli Stadion,SS,Stuttgart Surge,RT,Raiders Tirol,RT,Raiders Tirol,H,0,0,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,00:00,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RTSS2313,8/26/2023,Innsbruck,Tivoli Stadion Tirol,SS,Stuttgart Surge,RT,Raiders Tirol,SS,Stuttgart Surge,V,66,396,6.0,26,10,8,8,13,99,3,12,0,0,0.0,0.0,0,32:57,0,7.0,6.0,32.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,28.0,267.0,1.0,0.0,73.0,38.0,129.0,137.0,8.0,4.0,14.0,61.0,21.0,40.0,8.0,6.0,11.0,48.0,5.0,5.0,1.0,7.0,0.0,7.0,6.0,,,,,5.0,129.0,42.0,0.0,0.0,0.0,0.0,1.0,25.8,7.0,436.0,0.0,5.0,2.0,2.0,1.0,34.0,0.0,2.0,5.0,0.4,0.0,0.0,3.0,58.0,0.0,21.0,,,,,,,
RTSS2313,8/26/2023,Innsbruck,Tivoli Stadion Tirol,SS,Stuttgart Surge,RT,Raiders Tirol,RT,Raiders Tirol,H,59,299,5.067796610169491,22,6,9,7,9,134,4,11,0,2,1.0,0.0,-1,27:03,0,3.0,2.0,14.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,28.0,174.0,2.0,1.0,70.0,26.0,125.0,137.0,12.0,2.0,23.0,77.0,27.0,50.0,0.0,4.0,2.0,6.0,0.0,0.0,,,,,4.0,,,,,4.0,178.0,52.0,0.0,0.0,1.0,2.0,2.0,44.5,3.0,174.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,28.0,0.0,28.0,2.0,25.0,0.0,14.0,,,
rtss2408,07/14/2024,,,SS,Stuttgart Surge,RT,Raiders Tirol,SS,Stuttgart Surge,V,51,308,6.03921568627451,14,6,6,2,9,70,4,12,2,2,1.0,1.0,20,21:13,0,4.0,4.0,23.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,27.0,190.0,1.0,1.0,44.0,23.0,118.0,125.0,0.0,2.0,23.0,63.0,40.0,23.0,4.0,1.0,4.5,3.0,0.0,0.0,3.0,27.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,3.0,125.0,51.0,0.0,0.0,0.0,1.0,1.0,41.667,6.0,374.0,0.0,4.0,1.0,1.0,1.0,23.0,0.0,3.0,4.0,0.75,0.0,0.0,3.0,63.0,0.0,31.0,1.0,20.0,0.0,20.0,,,
rtss2408,07/14/2024,,,SS,Stuttgart Surge,RT,Raiders Tirol,RT,Raiders Tirol,H,84,394,4.690476190476191,25,16,7,2,9,65,7,17,2,2,1.0,0.0,18,38:47,0,7.0,5.0,29.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,25.0,41.0,251.0,0.0,3.0,21.0,40.0,143.0,151.0,0.0,3.0,27.0,40.0,25.0,15.0,1.0,1.0,1.5,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,142.0,60.0,0.0,1.0,0.0,1.0,2.0,47.333,6.0,182.0,0.0,2.0,2.0,3.0,0.667,43.0,0.0,1.0,2.0,0.5,0.0,0.0,2.0,50.0,0.0,34.0,1.0,18.0,0.0,18.0,,,
RTVV2201,6/5/2022,Innsbruck,Tivoli Stadion,VV,Vienna Vikings,RT,Raiders Tirol,VV,Vienna Vikings,V,52,176,3.3846153846153846,12,5,5,2,10,89,2,11,2,3,1.0,1.0,10,22:44,13,4.0,3.0,16.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,25.0,98.0,3.0,0.0,35.0,23.0,78.0,99.0,21.0,0.0,19.0,62.0,40.0,22.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,56.0,1.0,56.0,7.0,1.0,20.0,0.0,20.0,5.0,221.0,63.0,0.0,0.0,0.0,2.0,3.0,44.2,6.0,354.0,1.0,0.0,1.0,1.0,1.0,37.0,0.0,2.0,3.0,0.667,0.0,0.0,4.0,111.0,0.0,62.0,,,,,,,
RTVV2201,6/5/2022,Innsbruck,Tivoli Stadion,VV,Vienna Vikings,RT,Raiders Tirol,RT,Raiders Tirol,H,71,333,4.690140845070423,22,13,8,1,9,69,6,16,2,3,2.0,1.0,0,37:16,6,6.0,4.0,23.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,23.0,42.0,221.0,2.0,1.0,30.0,28.0,112.0,115.0,3.0,1.0,16.0,47.0,25.0,22.0,6.0,2.0,7.0,48.0,4.0,4.0,,,,,4.0,,,,,4.0,126.0,41.0,0.0,0.0,0.0,0.0,0.0,31.5,5.0,297.0,1.0,0.0,1.0,2.0,0.5,27.0,0.0,2.0,3.0,0.667,0.0,0.0,5.0,131.0,0.0,58.0,,,,,,,
RTVV2306,7/9/2023,Innsbruck,Tivoli Stadion Tirol,VV,Vienna Vikings,RT,Raiders Tirol,VV,Vienna Vikings,V,47,355,7.553191489361702,19,12,6,1,5,22,5,7,0,0,1.0,0.0,-2,26:18,7,2.0,2.0,13.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,21.0,211.0,3.0,0.0,40.0,25.0,144.0,144.0,0.0,1.0,23.0,72.0,24.0,48.0,3.0,0.0,3.0,24.0,3.0,3.0,1.0,0.0,0.0,0.0,2.0,,,,,2.0,59.0,30.0,0.0,0.0,0.0,0.0,0.0,29.5,6.0,402.0,0.0,1.0,,,,,,4.0,4.0,1.0,1.0,0.0,4.0,164.0,1.0,92.0,1.0,1.0,0.0,1.0,,,
RTVV2306,7/9/2023,Innsbruck,Tivoli Stadion Tirol,VV,Vienna Vikings,RT,Raiders Tirol,RT,Raiders Tirol,H,55,263,4.781818181818182,16,9,7,0,8,65,8,13,0,0,0.0,0.0,0,33:42,0,2.0,2.0,10.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,32.0,152.0,1.0,1.0,23.0,20.0,111.0,111.0,0.0,0.0,14.0,58.0,20.0,38.0,0.0,4.0,2.0,12.0,1.0,1.0,,,,,2.0,,,,,3.0,117.0,43.0,0.0,0.0,1.0,0.0,2.0,39.0,4.0,250.0,0.0,0.0,2.0,2.0,1.0,45.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,147.0,0.0,38.0,1.0,8.0,0.0,8.0,,,
rtvv2407,07/06/2024,,,VV,Vienna Vikings,RT,Raiders Tirol,VV,Vienna Vikings,V,58,289,4.982758620689655,16,6,7,3,5,41,2,9,0,2,0.0,0.0,43,26:59,0,4.0,4.0,20.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,31.0,157.0,1.0,0.0,30.0,25.0,132.0,147.0,0.0,1.0,25.0,55.0,42.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,63.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,4.0,129.0,43.0,0.0,1.0,0.0,0.0,3.0,32.25,6.0,278.0,0.0,2.0,2.0,2.0,1.0,31.0,0.0,3.0,3.0,1.0,0.0,0.0,3.0,90.0,0.0,42.0,2.0,43.0,0.0,35.0,,,
rtvv2407,07/06/2024,,,VV,Vienna Vikings,RT,Raiders Tirol,RT,Raiders Tirol,H,76,364,4.7894736842105265,20,8,11,1,5,43,10,17,0,3,1.0,1.0,0,33:01,0,6.0,5.0,26.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,13.0,31.0,147.0,1.0,3.0,30.0,42.0,217.0,219.0,0.0,1.0,28.0,42.0,32.0,10.0,4.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.0,143.0,0.0,1.0,2.0,3.0,0.667,46.0,0.0,1.0,2.0,0.5,0.0,0.0,3.0,127.0,0.0,70.0,0.0,0.0,0.0,0.0,,,
SSBD2201,6/5/2022,Stuttgart,GAZI-Stadion,BD,Barcelona Dragons,SS,Stuttgart Surge,BD,Barcelona Dragons,V,68,305,4.485294117647059,18,15,3,0,15,112,5,15,0,2,3.0,1.0,-30,32:39,20,4.0,3.0,21.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,36.0,275.0,3.0,0.0,41.0,30.0,30.0,69.0,39.0,1.0,9.0,57.0,29.0,28.0,7.0,0.0,7.0,36.0,2.0,2.0,2.0,70.0,1.0,47.0,4.0,,,,,6.0,209.0,42.0,0.0,0.0,0.0,0.0,1.0,34.833,7.0,480.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,4.0,5.0,0.8,0.0,0.0,4.0,62.0,0.0,20.0,,,,,,,
SSBD2201,6/5/2022,Stuttgart,GAZI-Stadion,BD,Barcelona Dragons,SS,Stuttgart Surge,SS,Stuttgart Surge,H,57,112,1.9649122807017543,6,5,0,1,9,52,2,15,0,2,3.0,1.0,-24,27:21,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,37.0,101.0,0.0,2.0,27.0,18.0,11.0,24.0,13.0,0.0,4.0,59.0,37.0,22.0,9.0,2.0,10.0,50.0,2.0,2.0,,,,,5.0,0.0,0.0,1.0,0.0,8.0,212.0,44.0,0.0,0.0,1.0,0.0,3.0,26.5,4.0,242.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,90.0,0.0,23.0,2.0,7.0,0.0,10.0,,,
SSBD2308,7/23/2023,Stuttgart,GAZI-Stadion,BD,Barcelona Dragons,SS,Stuttgart Surge,BD,Barcelona Dragons,V,61,286,4.688524590163935,17,8,9,0,8,50,4,14,2,3,1.0,0.0,-4,29:36,8,2.0,2.0,14.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,27.0,144.0,1.0,0.0,32.0,33.0,142.0,157.0,15.0,1.0,16.0,74.0,36.0,38.0,6.0,0.0,6.0,32.0,2.0,2.0,,,,,2.0,1.0,6.0,0.0,6.0,6.0,229.0,53.0,0.0,1.0,0.0,1.0,2.0,38.167,3.0,169.0,0.0,1.0,,,,,,0.0,1.0,0.0,1.0,1.0,3.0,59.0,0.0,23.0,1.0,0.0,0.0,0.0,,,
SSBD2308,7/23/2023,Stuttgart,GAZI-Stadion,BD,Barcelona Dragons,SS,Stuttgart Surge,SS,Stuttgart Surge,H,64,436,6.8125,24,11,12,1,5,25,7,12,1,2,2.0,1.0,-4,30:24,0,4.0,3.0,20.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24.0,29.0,265.0,2.0,0.0,42.0,33.0,171.0,189.0,18.0,3.0,34.0,69.0,29.0,40.0,4.0,6.0,7.0,20.0,1.0,1.0,,,,,4.0,,,,,3.0,138.0,80.0,0.0,1.0,0.0,1.0,0.0,46.0,6.0,407.0,0.0,3.0,,,,,,3.0,5.0,0.6,0.0,0.0,1.0,10.0,0.0,10.0,1.0,4.0,0.0,4.0,,,
ssbd2413,08/18/2024,,,BD,Barcelona Dragons,SS,Stuttgart Surge,BD,Barcelona Dragons,V,58,188,3.2413793103448274,11,9,1,1,6,40,4,14,1,3,0.0,0.0,0,25:38,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,42.0,175.0,0.0,5.0,21.0,16.0,13.0,25.0,0.0,0.0,6.0,51.0,32.0,19.0,4.0,1.0,4.5,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,165.0,50.0,0.0,0.0,0.0,1.0,1.0,41.25,1.0,68.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,4.0,76.0,0.0,30.0,0.0,0.0,0.0,0.0,,,
ssbd2413,08/18/2024,,,BD,Barcelona Dragons,SS,Stuttgart Surge,SS,Stuttgart Surge,H,62,581,9.370967741935484,26,11,13,2,9,65,5,8,1,1,1.0,1.0,28,34:22,0,10.0,8.0,56.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,21.0,296.0,4.0,0.0,31.0,40.0,285.0,295.0,0.0,4.0,70.0,45.0,31.0,14.0,4.0,2.0,5.0,15.0,2.0,2.0,5.0,33.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,2.0,76.0,40.0,0.0,0.0,0.0,0.0,0.0,38.0,9.0,541.0,0.0,4.0,0.0,1.0,0.0,33.0,0.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,0.0,28.0,,,
SSFG2102,6/27/2021,Stuttgart,Gazi-Stadion,FG,Frankfurt Galaxy,SS,Stuttgart Surge,FG,Frankfurt Galaxy,V,66,487,7.378787878787879,27,12,12,3,13,154,7,12,0,0,0.0,0.0,0,36:36,3,7.0,7.0,42.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,29.0,242.0,2.0,0.0,39.0,35.0,245.0,256.0,11.0,4.0,60.0,44.0,26.0,18.0,1.0,4.0,3.0,4.0,1.0,1.0,,,,,,,,,,3.0,118.0,44.0,0.0,0.0,0.0,0.0,1.0,39.333,8.0,448.0,0.0,4.0,1.0,2.0,0.5,32.0,0.0,3.0,6.0,0.5,0.0,0.0,2.0,61.0,0.0,36.0,2.0,23.0,0.0,13.0,,,
SSFG2102,6/27/2021,Stuttgart,Gazi-Stadion,FG,Frankfurt Galaxy,SS,Stuttgart Surge,SS,Stuttgart Surge,H,56,328,5.857142857142857,21,11,5,5,8,63,3,11,0,2,1.0,1.0,-5,23:24,0,2.0,2.0,13.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,33.0,203.0,1.0,0.0,34.0,22.0,125.0,128.0,3.0,2.0,29.0,67.0,31.0,36.0,4.0,2.0,5.0,24.0,2.0,2.0,,,,,1.0,,,,,5.0,170.0,45.0,0.0,0.0,0.0,0.0,1.0,34.0,4.0,259.0,0.0,2.0,,,,,,2.0,3.0,0.667,0.0,0.0,4.0,87.0,0.0,31.0,,,,,,,
SSFG2206,7/10/2022,Stuttgart,GAZI Stadion,FG,Frankfurt Galaxy,SS,Stuttgart Surge,FG,Frankfurt Galaxy,V,60,318,5.3,15,4,8,3,12,155,4,15,0,1,2.0,1.0,66,23:09,10,6.0,4.0,19.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,11.0,26.0,173.0,2.0,1.0,66.0,29.0,145.0,157.0,12.0,1.0,48.0,82.0,38.0,44.0,8.0,0.0,8.0,28.0,2.0,2.0,4.0,54.0,0.0,33.0,3.0,,,,,3.0,134.0,64.0,0.0,0.0,0.0,1.0,2.0,44.667,5.0,301.0,1.0,0.0,2.0,5.0,0.4,27.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,60.0,0.0,27.0,1.0,13.0,0.0,13.0,1.0,58.0,0.0
SSFG2206,7/10/2022,Stuttgart,GAZI Stadion,FG,Frankfurt Galaxy,SS,Stuttgart Surge,SS,Stuttgart Surge,H,77,375,4.87012987012987,22,8,9,5,13,150,5,14,0,0,1.0,1.0,-1,36:51,0,4.0,3.0,13.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,29.0,203.0,0.0,4.0,43.0,46.0,172.0,185.0,13.0,2.0,35.0,65.0,31.0,34.0,8.0,4.0,10.0,39.0,5.0,5.0,1.0,28.0,0.0,28.0,6.0,,,,,3.0,82.0,29.0,0.0,0.0,0.0,0.0,0.0,27.333,5.0,275.0,0.0,0.0,2.0,5.0,0.4,22.0,1.0,2.0,2.0,1.0,0.0,0.0,4.0,108.0,0.0,42.0,,,,,,,
ssfg2501,05/18/2025,Stuttgart,GAZI-Stadion auf der Waldau,FGY,Frankfurt Galaxy,SRG,Stuttgart Surge,FG,Frankfurt Galaxy,V,55,0,0.0,26,12,4,10,13,100,1,8,2,2,,,0,27:57,0,,,,,,,,,,,,,21.0,32.0,151.0,1.0,1.0,,20.0,97.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ssfg2501,05/18/2025,Stuttgart,GAZI-Stadion auf der Waldau,FGY,Frankfurt Galaxy,SRG,Stuttgart Surge,SS,Stuttgart Surge,H,64,0,0.0,31,10,16,5,16,151,3,8,1,1,,,0,32:03,0,,,,,,,,,,,,,14.0,20.0,197.0,1.0,0.0,,44.0,235.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SSHG2314,9/3/2023,Stuttgart,GAZI-Stadion,HG,Helvetic Guards,SS,Stuttgart Surge,HG,Helvetic Guards,V,63,265,4.2063492063492065,16,13,3,0,11,92,2,11,0,2,3.0,2.0,-8,27:42,6,3.0,2.0,13.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24.0,45.0,236.0,1.0,2.0,49.0,14.0,29.0,44.0,15.0,1.0,19.0,73.0,39.0,34.0,3.0,4.0,5.0,13.0,0.0,0.0,,,,,4.0,0.0,0.0,1.0,0.0,5.0,172.0,80.0,2.0,0.0,0.0,2.0,2.0,34.4,4.0,275.0,0.0,0.0,,,,,,1.0,3.0,0.333,0.0,0.0,7.0,184.0,0.0,50.0,2.0,43.0,0.0,33.0,,,
SSHG2314,9/3/2023,Stuttgart,GAZI-Stadion,HG,Helvetic Guards,SS,Stuttgart Surge,SS,Stuttgart Surge,H,70,365,5.214285714285714,24,14,8,2,7,35,6,14,1,1,3.0,2.0,0,32:18,20,7.0,6.0,40.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22.0,33.0,228.0,4.0,0.0,49.0,37.0,137.0,152.0,15.0,2.0,21.0,66.0,34.0,32.0,4.0,8.0,8.0,57.0,4.0,4.0,2.0,67.0,0.0,48.0,5.0,,,,,5.0,212.0,57.0,0.0,1.0,0.0,1.0,2.0,42.4,8.0,512.0,0.0,1.0,,,,,,5.0,7.0,0.714,0.0,0.0,4.0,99.0,0.0,28.0,2.0,41.0,1.0,0.0,,,
sshg2406,06/30/2024,,,HM,Helvetic Mercenaries,SS,Stuttgart Surge,HM,Helvetic Mercenaries,V,59,253,4.288135593220339,16,9,4,3,4,30,7,14,0,0,2.0,1.0,39,31:59,0,2.0,2.0,14.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,37.0,218.0,1.0,3.0,25.0,22.0,35.0,74.0,0.0,0.0,18.0,55.0,33.0,22.0,5.0,3.0,6.5,24.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,198.0,49.0,0.0,0.0,0.0,0.0,2.0,33.0,2.0,133.0,0.0,1.0,0.0,0.0,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,126.0,0.0,45.0,4.0,39.0,0.0,15.0,,,
sshg2406,06/30/2024,,,HM,Helvetic Mercenaries,SS,Stuttgart Surge,SS,Stuttgart Surge,H,64,442,6.90625,20,14,6,0,10,95,2,10,3,3,0.0,0.0,32,28:01,0,9.0,7.0,43.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,25.0,36.0,384.0,5.0,0.0,38.0,26.0,58.0,89.0,0.0,1.0,21.0,50.0,29.0,21.0,7.0,4.0,9.0,39.0,4.0,4.0,3.0,17.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,4.0,159.0,57.0,0.0,1.0,0.0,1.0,4.0,39.75,9.0,534.0,0.0,3.0,1.0,2.0,0.5,39.0,0.0,5.0,6.0,0.833,0.0,0.0,1.0,42.0,0.0,42.0,1.0,32.0,0.0,32.0,,,
SSLK2213,8/28/2022,Stuttgart,GAZI Stadion,LK,Leipzig Kings,SS,Stuttgart Surge,LK,Leipzig Kings,V,69,464,6.72463768115942,25,13,10,2,13,143,5,12,2,3,1.0,1.0,0,36:07,19,5.0,3.0,19.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,21.0,33.0,268.0,4.0,1.0,35.0,33.0,196.0,208.0,12.0,1.0,36.0,43.0,35.0,8.0,9.0,0.0,9.0,45.0,3.0,3.0,3.0,29.0,0.0,15.0,1.0,1.0,40.0,1.0,40.0,1.0,43.0,43.0,0.0,0.0,0.0,0.0,1.0,43.0,7.0,464.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,2.0,6.0,0.333,0.0,0.0,1.0,23.0,0.0,23.0,2.0,1.0,0.0,1.0,,,
SSLK2213,8/28/2022,Stuttgart,GAZI Stadion,LK,Leipzig Kings,SS,Stuttgart Surge,SS,Stuttgart Surge,H,52,180,3.4615384615384617,14,7,3,4,7,110,1,10,1,4,2.0,2.0,-11,23:53,0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,16.0,32.0,151.0,0.0,3.0,31.0,17.0,29.0,51.0,22.0,0.0,15.0,61.0,41.0,20.0,4.0,4.0,6.0,34.0,3.0,3.0,1.0,56.0,0.0,56.0,4.0,,,,,4.0,140.0,41.0,0.0,0.0,1.0,0.0,0.0,35.0,1.0,60.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,3.0,60.0,0.0,27.0,1.0,1.0,0.0,1.0,,,
SSMR2311,8/13/2023,Stuttgart,GAZI-Stadion,MR,Munich Ravens,SS,Stuttgart Surge,MR,Munich Ravens,V,65,387,5.953846153846154,26,10,14,2,5,45,9,14,2,2,2.0,0.0,0,39:01,0,3.0,3.0,17.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,23.0,193.0,1.0,0.0,27.0,40.0,194.0,228.0,34.0,3.0,31.0,63.0,25.0,38.0,2.0,0.0,2.0,15.0,2.0,2.0,,,,,1.0,,,,,1.0,36.0,36.0,0.0,1.0,0.0,0.0,0.0,36.0,7.0,446.0,0.0,2.0,2.0,2.0,1.0,43.0,0.0,2.0,4.0,0.5,0.0,0.0,1.0,30.0,0.0,30.0,1.0,5.0,0.0,5.0,,,
SSMR2311,8/13/2023,Stuttgart,GAZI-Stadion,MR,Munich Ravens,SS,Stuttgart Surge,SS,Stuttgart Surge,H,51,432,8.470588235294118,21,12,9,0,9,74,5,9,1,2,2.0,0.0,0,20:59,0,3.0,3.0,20.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,30.0,287.0,2.0,0.0,69.0,19.0,145.0,145.0,0.0,2.0,31.0,93.0,31.0,62.0,7.0,2.0,8.0,46.0,2.0,2.0,,,,,1.0,,,,,1.0,38.0,38.0,0.0,0.0,0.0,0.0,1.0,38.0,6.0,398.0,0.0,4.0,1.0,1.0,1.0,41.0,0.0,3.0,4.0,0.75,0.0,0.0,5.0,91.0,0.0,25.0,,,,,,,
ssmr2401,05/26/2024,,,MR,Munich Ravens,SS,Stuttgart Surge,MR,Munich Ravens,V,57,159,2.789473684210526,12,6,6,0,3,43,0,12,5,6,1.0,0.0,2,34:03,0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,30.0,100.0,0.0,1.0,19.0,26.0,59.0,96.0,0.0,0.0,16.0,41.0,22.0,19.0,3.0,2.0,4.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,191.0,42.0,0.0,0.0,0.0,0.0,2.0,38.2,2.0,91.0,0.0,0.0,1.0,1.0,1.0,25.0,0.0,0.0,0.0,,0.0,0.0,4.0,93.0,0.0,30.0,1.0,2.0,0.0,2.0,,,
